key,ACK_ID,participants,fund_type,broker_tot,broker_comm,broker_fees,premium,covered,sc_total,sc_direct,sc_indirect,broker_pct,admin_per_p
262537582|502,20240728225203NAL0018963649001,175.0,mixed,34310.0,34310.0,0.0,544868.0,180.0,232436.0,196975.0,35461.0,0.06296937973968007,1328.2057142857143
462399755|501,20240729164703NAL0019697473001,191.0,fully_insured,159257.0,51255.0,108002.0,726674.0,0.0,124145.0,124145.0,0.0,0.21915879748002542,649.9738219895288
570283944|501,20240731095702NAL0022041553001,414.0,mixed,70907.0,70907.0,0.0,2531992.0,392.0,240539.0,240539.0,0.0,0.028004432873405604,581.012077294686
941009696|515,20240724193710NAL0021376976001,5388.0,mixed,1226.0,1226.0,0.0,3905653.0,15718.0,8359778.0,8359778.0,0.0,0.00031390397457224184,1551.5549368968077
561239384|502,20240801125837NAL0015204387004,195.0,mixed,75668.0,34970.0,40698.0,311796.0,119.0,40698.0,40698.0,0.0,0.2426843192343712,208.7076923076923
237105550|501,20240821134215NAL0007066352001,301.0,mixed,62986.0,62986.0,0.0,1588487.0,207.0,46518.0,46518.0,0.0,0.03965156781264184,154.54485049833886
136213516|501,20240729125658NAL0012523507001,603.0,mixed,284449.0,12222.0,272227.0,5300040.0,538.0,16612.0,16612.0,0.0,0.053669217590810635,27.548922056384743
470355979|501,20240731120038NAL0022182961001,1678.0,mixed,41969.0,0.0,41969.0,24396117.0,3036.0,916495.0,880317.0,36178.0,0.0017203147533683331,546.1829558998808
910462347|502,20240730133625NAL0020085937005,1004.0,mixed,20629.0,0.0,20629.0,528573.0,1004.0,637215.0,637215.0,0.0,0.0390277218094757,634.6762948207171
581730881|501,20240731122712NAL0012670003001,1407.0,fully_insured,202793.0,202793.0,0.0,2390900.0,1149.0,1912321.0,712834.0,1199487.0,0.08481868752352671,1359.1478322672353
020325043|501,20240731083922NAL0012534195001,176.0,fully_insured,239796.0,172374.0,67422.0,2692164.0,587.0,29522.0,29522.0,0.0,0.08907183960561095,167.73863636363637
131788491|501,20240731101602NAL0021329649001,4130.0,mixed,16910.0,0.0,16910.0,4935537.0,2909.0,11540718.0,11413625.0,127093.0,0.003426172268590024,2794.3627118644067
310971399|509,20240729065418NAL0018542049001,182.0,mixed,45332.0,45332.0,0.0,2429466.0,135.0,2611.0,2611.0,0.0,0.01865924445948204,14.346153846153847
160908242|554,20240730101440NAL0019867457001,314.0,fully_insured,4038.0,4038.0,0.0,387496.0,314.0,231903.0,231903.0,0.0,0.010420752730350764,738.5445859872611
990156159|514,20241011153839NAL0039340160001,2085.0,mixed,32770.0,32770.0,0.0,17172626.0,3792.0,311915.0,311915.0,0.0,0.001908269591383403,149.59952038369303
273615836|503,20240729112842NAL0019267953001,60.0,fully_insured,8109.0,7713.0,396.0,259868.0,60.0,15426.0,7713.0,7713.0,0.031204303723428816,257.1
232688382|501,20241011175847NAL0039730192001,2115.0,mixed,164975.0,126900.0,38075.0,1234424.0,420.0,623106.0,623106.0,0.0,0.13364532769939663,294.6127659574468
383456423|501,20240731123723NAL0014305699001,210.0,self_insured,9555.0,9555.0,0.0,204652.0,36.0,80581.0,80581.0,0.0,0.04668901354494459,383.7190476190476
383271446|501,20240731104507NAL0014247283009,79.0,fully_insured,22595.0,22220.0,375.0,568636.0,84.0,32146.0,32146.0,0.0,0.03973543708101492,406.9113924050633
383271450|501,20240731104507NAL0014247283008,99.0,fully_insured,53296.0,52769.0,527.0,1320390.0,187.0,63357.0,63357.0,0.0,0.040363831898151306,639.969696969697
570857357|501,20240725090209NAL0013832369001,465.0,mixed,80779.0,80779.0,0.0,2008366.0,279.0,200837.0,200837.0,0.0,0.040221254492458045,431.90752688172046
752404691|501,20240725090331NAL0009061747001,575.0,mixed,162427.0,162427.0,0.0,915333.0,997.0,399062.0,399062.0,0.0,0.17745126636972555,694.0208695652174
340714500|501,20240725161702NAL0014473201001,195.0,mixed,89563.0,47063.0,42500.0,2890600.0,196.0,23057.0,23057.0,0.0,0.030984224728430085,118.24102564102564
850020635|501,20241011173959NAL0012820579001,224.0,mixed,15196.0,0.0,15196.0,1804444.0,219.0,52823.0,52823.0,0.0,0.008421430645672573,235.81696428571428
901033513|501,20241012143820NAL0024573489002,139.0,fully_insured,82199.0,82199.0,0.0,1555192.0,269.0,110435.0,110435.0,0.0,0.052854567153123214,794.4964028776978
900629675|501,20240729135952NAL0018880017004,305.0,mixed,47112.0,46859.0,253.0,4484495.0,567.0,7664.0,7664.0,0.0,0.010505530723080303,25.127868852459017
440319750|501,20240729140008NAL0011102675001,309.0,mixed,103906.0,24000.0,79906.0,3761775.0,543.0,45450.0,45450.0,0.0,0.02762153504662028,147.0873786407767
570299686|501,20240730114508NAL0020645825004,294.0,mixed,81906.0,81906.0,0.0,2181597.0,268.0,2277.0,2277.0,0.0,0.037544056028679905,7.744897959183674
232228772|507,20240730100655NAL0011712211001,505.0,mixed,12061.0,2456.0,9605.0,5127946.0,366.0,58833.0,58833.0,0.0,0.002352013847259702,116.5009900990099
731134098|501,20240731091310NAL0021985089001,327.0,mixed,69858.0,63180.0,6678.0,2862591.0,327.0,8348.0,8348.0,0.0,0.02440376567941421,25.529051987767584
930805401|502,20240725130011NAL0022461504001,492.0,mixed,56784.0,0.0,56784.0,6213919.0,1101.0,21514.0,21514.0,0.0,0.009138194430921936,43.72764227642276
481088407|501,20240725130011NAL0022461504002,5949.0,mixed,440416.0,247200.0,193216.0,83857008.0,13854.0,294943.0,294943.0,0.0,0.0052519880031970615,49.57858463607329
580863313|502,20240726154054NAL0016300161001,287.0,mixed,26996.0,26996.0,0.0,1785568.0,395.0,10208.0,10208.0,0.0,0.015118998548361082,35.56794425087108
382502121|502,20240729095749NAL0012389299004,411.0,mixed,33764.0,33764.0,0.0,243557.0,841.0,336656.0,336656.0,0.0,0.13862873988429814,819.1143552311436
561978080|501,20240730080322NAL0031233392001,14.0,mixed,6080.0,6080.0,0.0,87216.0,14.0,7916.0,7916.0,0.0,0.06971197945331131,565.4285714285714
431403572|506,20240724161507NAL0020899632003,317.0,mixed,88029.0,29321.0,58708.0,2652363.0,497.0,62965.0,62965.0,0.0,0.03318889609001483,198.62776025236593
135565207|506,20241012155514NAL0011874771001,28299.0,mixed,146.0,0.0,146.0,565805.0,2404.0,21098162.0,21098162.0,0.0,0.00025803943054585944,745.544436199159
710312652|506,20240925161438NAL0025876320002,148.0,fully_insured,9664.0,9554.0,110.0,516621.0,167.0,20709.0,20709.0,0.0,0.018706169513047283,139.92567567567568
471352438|501,20240924082345NAL0012524017001,142.0,mixed,8218.0,8218.0,0.0,91309.0,0.0,61231.0,45886.0,15345.0,0.09000208084635687,431.2042253521127
611817540|501,20240719111823NAL0006756385001,210.0,fully_insured,85473.0,85473.0,0.0,837059.0,226.0,28640.0,28640.0,0.0,0.10211108177559766,136.38095238095238
561642500|501,20240903172002NAL0010693811001,73.0,mixed,28665.0,19808.0,8857.0,227905.0,73.0,13492.0,13426.0,66.0,0.12577609091507427,184.82191780821918
952856869|501,20240906130200NAL0000710003001,327.0,mixed,110157.0,110157.0,0.0,2458700.0,319.0,324350.0,324350.0,0.0,0.04480294464554439,991.8960244648318
380477270|502,20240913102503NAL0019539538001,7077.0,mixed,2170.0,2170.0,0.0,43406.0,7.0,7197501.0,7197501.0,0.0,0.04999308851310879,1017.0271301398898
251546810|501,20240903103608NAL0009175075001,468.0,fully_insured,172514.0,172514.0,0.0,5750470.0,651.0,7873.0,7873.0,0.0,0.029999982610117087,16.822649572649574
630139000|501,20240904081756NAL0019921185001,5877.0,mixed,19353.0,17541.0,1812.0,45861761.0,1416.0,2234894.0,2201219.0,33675.0,0.0004219855404156853,380.2780330100391
753048189|502,20240912112908NAL0014550528001,165.0,mixed,58920.0,58920.0,0.0,1219034.0,130.0,24284.0,24284.0,0.0,0.04833335247417217,147.1757575757576
810384581|502,20240910161459NAL0012064994003,116.0,mixed,19523.0,6299.0,13224.0,695092.0,340.0,37782.0,37782.0,0.0,0.02808692949997986,325.7068965517241
560677417|501,20240923131617NAL0004148899001,869.0,mixed,33288.0,33288.0,0.0,6137871.0,869.0,86700.0,71224.0,15476.0,0.0054233788882171036,99.76985040276179
561252941|507,20240924120745NAL0012943905002,213.0,fully_insured,66600.0,66600.0,0.0,442455.0,213.0,120779.0,120779.0,0.0,0.1505237820795335,567.037558685446
560530251|505,20240904105040NAL0009704179001,293.0,mixed,62356.0,62356.0,0.0,561981.0,406.0,5648.0,5648.0,0.0,0.11095748788660115,19.27645051194539
341127919|510,20240924074418NAL0007270755001,125.0,mixed,107059.0,88451.0,18608.0,383716.0,1277.0,37973.0,37973.0,0.0,0.27900582722638617,303.784
561630404|501,20240719125232NAL0007172465001,343.0,mixed,36875.0,36875.0,0.0,589753.0,590.0,95522.0,95522.0,0.0,0.06252617621275347,278.48979591836735
341607498|501,20240912142006NAL0010247137001,185.0,mixed,7536.0,7536.0,0.0,1286836.0,195.0,154526.0,154526.0,0.0,0.00585622410314912,835.2756756756756
133386744|501,20240719143910NAL0006994929001,149.0,fully_insured,24089.0,16085.0,8004.0,459552.0,78.0,99730.0,75641.0,24089.0,0.05241844230903141,669.3288590604027
730785982|501,20240719163254NAL0004086579001,682.0,fully_insured,186077.0,186077.0,0.0,3444999.0,682.0,222037.0,207776.0,14261.0,0.05401365863966869,325.5674486803519
382806132|501,20240911144656NAL0007190977001,2108.0,mixed,51973.0,51973.0,0.0,1490378.0,290.0,22560.0,11331.0,11229.0,0.034872361239900215,10.702087286527513
382740431|502,20240911123007NAL0003640211001,174.0,fully_insured,41246.0,41246.0,0.0,1510552.0,246.0,54196.0,54196.0,0.0,0.02730525000132402,311.4712643678161
571112798|501,20241126134504NAL0003645891001,806.0,mixed,163708.0,163708.0,0.0,7152221.0,735.0,32571.0,32571.0,0.0,0.02288911374522683,40.4106699751861
814972795|501,20241013153849NAL0024883713001,1415.0,mixed,52.0,0.0,52.0,23295977.0,2886.0,1211841.0,1211841.0,0.0,2.232145060926185e-06,856.4247349823322
130436940|504,20240920081122NAL0012605024001,563.0,fully_insured,266928.0,266928.0,0.0,4448998.0,563.0,16803.0,16803.0,0.0,0.059997329735819165,29.845470692717583
046124621|501,20241122121504NAL0001775841001,280.0,mixed,93103.0,72943.0,20160.0,3468598.0,530.0,143152.0,110252.0,32900.0,0.02684168070211653,511.25714285714287
621687273|501,20250106135354NAL0007986529001,138.0,mixed,25112.0,0.0,25112.0,1029204.0,195.0,51246.0,51246.0,0.0,0.024399438789588848,371.3478260869565
822427358|501,20240828114527NAL0012098977001,2220.0,mixed,93359.0,93359.0,0.0,8883238.0,930.0,191809.0,191809.0,0.0,0.010509568695558984,86.40045045045045
570445511|501,20241023093537NAL0005367040001,183.0,mixed,89600.0,0.0,89600.0,2051156.0,183.0,219139.0,219139.0,0.0,0.04368268430095029,1197.48087431694
041590850|506,20240920103848NAL0007306673001,5885.0,mixed,24227.0,24227.0,0.0,489429.0,34.0,5887660.0,5887660.0,0.0,0.04950054042567972,1000.4519966015293
730383055|507,20240828094630NAL0012001793001,11507.0,mixed,57234.0,54604.0,2630.0,20167567.0,3906.0,1258479.0,1258479.0,0.0,0.0028379228887649164,109.36638567828278
592475686|508,20240829101839NAL0013405473001,115.0,mixed,45912.0,45912.0,0.0,1147794.0,72.0,12192.0,12192.0,0.0,0.040000209096754294,106.01739130434783
381280574|501,20241015091357NAL0027917089001,183.0,mixed,157834.0,98320.0,59514.0,2791596.0,788.0,87009.0,87009.0,0.0,0.056538983434565745,475.4590163934426
042931679|501,20241209072354NAL0014665584001,1745.0,mixed,433606.0,259787.0,173819.0,27966623.0,1628.0,329829.0,329829.0,0.0,0.015504410382333255,189.0137535816619
580325681|501,20241022144819NAL0002752721001,200.0,fully_insured,482653.0,60065.0,422588.0,1738625.0,1755.0,111972.0,111972.0,0.0,0.27760615428859015,559.86
421425214|501,20241202095218NAL0000925171001,3959.0,mixed,10151.0,8647.0,1504.0,48651777.0,4844.0,3355045.0,3355045.0,0.0,0.00020864602746164854,847.4475877746905
436067614|501,20240827124509NAL0010628145001,2547.0,fully_insured,262033.0,25809.0,236224.0,17205437.0,2547.0,64471.0,64471.0,0.0,0.015229662577009815,25.31252453867295
203724403|501,20240920095342NAL0007254737001,483.0,mixed,97294.0,97294.0,0.0,7683765.0,493.0,9415.0,9415.0,0.0,0.01266228209738325,19.492753623188406
660672673|501,20241126151715NAL0005696913001,836.0,fully_insured,46796.0,46796.0,0.0,1184555.0,816.0,161557.0,161557.0,0.0,0.03950513061867115,193.25
386141764|501,20241223151505NAL0019444594001,718.0,mixed,41978.0,33328.0,8650.0,2325568.0,2351.0,1599249.0,1593868.0,5381.0,0.018050643971709277,2227.366295264624
042042125|501,20241203125003NAL0003820304001,683.0,mixed,77266.0,3111.0,74155.0,1489449.0,213.0,287419.0,287419.0,0.0,0.0518755593511426,420.8184480234261
721351859|503,20241211144142NAL0007128963001,252.0,mixed,17353.0,17353.0,0.0,578438.0,252.0,239979.0,239979.0,0.0,0.029999757968874798,952.297619047619
263114009|501,20241224073005NAL0010191025001,412.0,mixed,93936.0,93936.0,0.0,2620050.0,372.0,11836.0,11836.0,0.0,0.03585275090170035,28.728155339805824
560504685|501,20241111091455NAL0009125971001,325.0,mixed,36931.0,24654.0,12277.0,1076048.0,525.0,122083.0,122083.0,0.0,0.03432095965979213,375.64
160849723|501,20241213101001NAL0010339379002,279.0,mixed,27142.0,27142.0,0.0,945070.0,114.0,103698.0,103698.0,0.0,0.028719565746452645,371.6774193548387
561987279|501,20250102182554NAL0004105152001,404.0,mixed,40289.0,40289.0,0.0,241713.0,160.0,36671.0,36671.0,0.0,0.1666811466491252,90.76980198019803
251853053|505,20240920131200NAL0013175536002,854.0,fully_insured,117250.0,0.0,117250.0,11253739.0,854.0,467459.0,467459.0,0.0,0.010418759489623848,547.3758782201405
660600251|501,20241021141538NAL0003441522001,1339.0,fully_insured,107006.0,107006.0,0.0,943357.0,2623.0,848750.0,848750.0,0.0,0.11343107646415938,633.8685586258401
814598060|501,20240827093007NAL0005028915002,257.0,mixed,17082.0,13392.0,3690.0,609173.0,223.0,72028.0,72028.0,0.0,0.028041295329898075,280.26459143968873
204510882|501,20240827093007NAL0005028915001,177.0,mixed,20167.0,12159.0,8008.0,413447.0,255.0,51150.0,51150.0,0.0,0.0487777151605889,288.9830508474576
824121530|601,20240829153650NAL0007718515001,3615.0,mixed,102524.0,102524.0,0.0,1709041.0,5175.0,5103922.0,5085585.0,18337.0,0.059989198620746954,1411.873305670816
741616964|501,20241014090449NAL0026871777001,213.0,mixed,31140.0,31140.0,0.0,2367193.0,422.0,7270.0,7270.0,0.0,0.013154820920812119,34.13145539906103
136265606|501,20240920154507NAL0008063713003,179.0,fully_insured,133398.0,94036.0,39362.0,2532001.0,179.0,42669.0,42669.0,0.0,0.05268481331563455,238.37430167597765
841130622|506,20241219160716NAL0004570497002,254.0,mixed,95410.0,95410.0,0.0,502046.0,320.0,10383.0,10383.0,0.0,0.19004234671723308,40.87795275590551
592116568|501,20241230141506NAL0010220867001,635.0,mixed,999764.0,71836.0,927928.0,4917199.0,670.0,51989.0,51989.0,0.0,0.20331981683067943,81.87244094488189
710654212|501,20241205124327NAL0008389808001,226.0,fully_insured,125323.0,52163.0,73160.0,1462564.0,523.0,72664.0,0.0,72664.0,0.08568719044089694,321.5221238938053
521135801|501,20241111133441NAL0008649315001,34349.0,mixed,493882.0,493882.0,0.0,9260900.0,8138.0,120337790.0,120337790.0,0.0,0.05332980595838417,3503.385542519433
222815245|501,20241022081244NAL0005320002001,306.0,fully_insured,165194.0,9380.0,155814.0,2359713.0,535.0,99554.0,45321.0,54233.0,0.0700059710651253,325.33986928104576
352411513|501,20250103115645NAL0005996704001,904.0,fully_insured,74322.0,74322.0,0.0,1824436.0,1395.0,12985.0,12985.0,0.0,0.04073697296041078,14.363938053097344
580325681|501,20241022094458NAL0002394801001,234.0,fully_insured,482653.0,60065.0,422588.0,1738625.0,1755.0,48387.0,48387.0,0.0,0.27760615428859015,206.78205128205127
346726788|501,20241216110007NAL0002770210001,24577.0,mixed,160338.0,91617.0,68721.0,4648002.0,159.0,1078529.0,1078529.0,0.0,0.034496112523187385,43.883671725597104
620239150|503,20240919155310NAL0006164689001,282.0,mixed,10000.0,0.0,10000.0,323462.0,613.0,199540.0,165700.0,33840.0,0.030915532581879786,707.5886524822695
361049360|501,20241213170321NAL0013950593001,201.0,mixed,21086.0,21086.0,0.0,2270029.0,396.0,88160.0,88160.0,0.0,0.00928886811578178,438.60696517412936
582280863|502,20241228070659NAL0009003011001,193.0,mixed,41353.0,41437.0,-84.0,298548.0,121.0,28408.0,28408.0,0.0,0.1385137398341305,147.1917098445596
580325681|501,20241022094519NAL0002394833001,248.0,fully_insured,482653.0,60065.0,422588.0,1738625.0,1755.0,34313.0,34313.0,0.0,0.27760615428859015,138.35887096774192
760081739|501,20241010144700NAL0020361825001,112.0,mixed,25658.0,25658.0,0.0,1602937.0,177.0,14700.0,14700.0,0.0,0.016006867394039816,131.25
381359083|503,20241010144727NAL0020362257001,368.0,fully_insured,74724.0,74724.0,0.0,2007976.0,368.0,74724.0,74724.0,0.0,0.037213592194329015,203.05434782608697
382818643|504,20240808151507NAL0010994834002,363.0,fully_insured,118357.0,118357.0,0.0,4109316.0,819.0,4804621.0,4804621.0,0.0,0.028802116945983225,13235.870523415979
050368200|501,20241010063935NAL0019729073001,2220.0,mixed,20189.0,20189.0,0.0,33598002.0,4765.0,1945573.0,1945573.0,0.0,0.0006008988272576446,876.3842342342342
043686486|501,20240808133219NAL0008651408001,102.0,fully_insured,35728.0,35728.0,0.0,923130.0,94.0,47689.0,45256.0,2433.0,0.03870310790462882,467.53921568627453
160709461|503,20241008134031NAL0030120400001,167.0,mixed,47159.0,47159.0,0.0,2369200.0,276.0,14695.0,14695.0,0.0,0.019905031234171873,87.9940119760479
760488987|571,20241010085059NAL0039554002001,10780.0,mixed,571721.0,400802.0,170919.0,119312097.0,45248.0,579974.0,579974.0,0.0,0.004791810842114358,53.80092764378479
910420030|502,20241010131308NAL0035770496001,509.0,mixed,14107.0,8780.0,5327.0,197266.0,437.0,319779.0,319779.0,0.0,0.07151257692658644,628.2495088408645
141904332|501,20240803121139NAL0016656355001,3187.0,mixed,605596.0,605596.0,0.0,39493761.0,10420.0,12467793.0,12467793.0,0.0,0.015333966294068574,3912.07812990273
820288922|502,20241009162140NAL0009398499001,653.0,mixed,47050.0,46749.0,301.0,538296.0,1054.0,1036901.0,1036901.0,0.0,0.0874054423588509,1587.9035222052066
203552316|551,20241008131424NAL0016712801001,4969.0,mixed,1975.0,1975.0,0.0,10315.0,5343.0,2379860.0,2379860.0,0.0,0.19146873485215704,478.94143690883476
061109649|501,20241008144514NAL0016879217001,173.0,fully_insured,103101.0,5163.0,97938.0,1199913.0,173.0,59984.0,59984.0,0.0,0.08592372947038661,346.728323699422
916282535|501,20241009131941NAL0018379169001,16812.0,fully_insured,8019654.0,7040860.0,978794.0,109283576.0,24696.0,3641556.0,3641556.0,0.0,0.07338389073212612,216.604568165596
160766976|501,20241004100126NAL0019433216001,836.0,mixed,219625.0,213286.0,6339.0,11032823.0,4282.0,879286.0,879286.0,0.0,0.019906509875124434,1051.7775119617224
381288328|501,20240805141505NAL0002829762001,185.0,fully_insured,37093.0,8348.0,28745.0,259908.0,385.0,251595.0,251595.0,0.0,0.14271588408205982,1359.972972972973
351736614|501,20241009103942NAL0019029937001,1554.0,mixed,29737.0,29737.0,0.0,652511.0,2682.0,1874874.0,1457385.0,417489.0,0.04557317807669143,1206.4826254826255
200480084|501,20241009144411NAL0031601728001,3258.0,mixed,1301.0,1301.0,0.0,13017.0,2.0,2099230.0,2099230.0,0.0,0.09994622416839517,644.3308778391652
221867895|510,20241010154711NAL0040734146001,5993.0,mixed,1793.0,1793.0,0.0,22735.0,9.0,4389319.0,4389319.0,0.0,0.07886518583681548,732.4076422492908
570981653|525,20241008141618NAL0008447331001,545.0,mixed,28200.0,25968.0,2232.0,2820648.0,296.0,287831.0,142090.0,145741.0,0.00999770265556,528.1302752293578
371872672|502,20241009114506NAL0018242049007,6164.0,fully_insured,155817.0,80000.0,75817.0,69877608.0,13313.0,327778.0,327778.0,0.0,0.0022298559504211994,53.176184295911746
363796094|501,20240808171201NAL0002974883001,2777.0,mixed,19170.0,19110.0,60.0,374956.0,78.0,875755.0,862621.0,13134.0,0.051125998783857304,315.3601008282319
431031021|502,20240823101505NAL0010205440001,263.0,fully_insured,80997.0,26772.0,54225.0,2793196.0,441.0,6004.0,6004.0,0.0,0.028997965055083855,22.828897338403042
454455577|501,20241009133403NAL0019337153001,892.0,mixed,15858.0,15858.0,0.0,655538.0,892.0,178747.0,178747.0,0.0,0.0241908173134128,200.3890134529148
953946465|501,20241009123653NAL0031157584001,2010.0,mixed,315998.0,315998.0,0.0,21036220.0,2851.0,21639.0,21639.0,0.0,0.015021615100051245,10.765671641791045
710505299|501,20241010152454NAL0020425697003,118.0,fully_insured,10754.0,10754.0,0.0,323049.0,49.0,56178.0,56178.0,0.0,0.03328906760274757,476.08474576271186
860572343|502,20241008101426NAL0008249283001,594.0,mixed,8839.0,8839.0,0.0,87488.0,845.0,391687.0,391687.0,0.0,0.10103099853694221,659.4057239057239
431301883|603,20241009164437NAL0010851379001,104823.0,mixed,2396912.0,0.0,2396912.0,8188886.0,359036.0,104266000.0,104266000.0,0.0,0.29270306119782347,994.6862806826746
870351334|501,20240805124226NAL0001334401001,122.0,mixed,52170.0,47670.0,4500.0,270999.0,222.0,99507.0,99507.0,0.0,0.19250993546101647,815.6311475409836
383251354|530,20240823073005NAL0010795152002,263.0,fully_insured,70940.0,68072.0,2868.0,2012823.0,729.0,92541.0,92541.0,0.0,0.03524403288316956,351.86692015209127
454146484|501,20240823135928NAL0006486465001,1008.0,mixed,275410.0,268626.0,6784.0,5047416.0,2796.0,11895.0,11895.0,0.0,0.05456455342694163,11.800595238095237
561087247|502,20240823161244NAL0010717952001,38.0,mixed,16869.0,16869.0,0.0,135255.0,38.0,12540.0,12540.0,0.0,0.12471997338360874,330.0
826830050|501,20241008091507NAL0017334065001,2988.0,mixed,818006.0,818006.0,0.0,14390414.0,2988.0,37530.0,37530.0,0.0,0.05684381283262594,12.560240963855422
680021812|501,20241009102210NAL0009102755001,440.0,mixed,148342.0,135942.0,12400.0,2822607.0,694.0,565719.0,565719.0,0.0,0.05255496071539538,1285.725
020325043|501,20240805131946NAL0001091841001,137.0,fully_insured,239796.0,172374.0,67422.0,2692164.0,587.0,27981.0,27981.0,0.0,0.08907183960561095,204.24087591240877
750233075|501,20241008083212NAL0028161472004,505.0,mixed,190669.0,123566.0,67103.0,7394995.0,1171.0,235996.0,235996.0,0.0,0.025783519799540095,467.31881188118814
362513626|501,20241008130215NAL0033757346001,33637.0,mixed,176893.0,176893.0,0.0,11930029.0,9727.0,14642678.0,14642678.0,0.0,0.014827541492145576,435.314623777388
362334820|501,20241008145956NAL0016901361001,3957.0,mixed,27150.0,918.0,26232.0,21386543.0,4839.0,80391.0,80391.0,0.0,0.0012694898843632653,20.31614859742229
131834433|540,20241007104558NAL0007498963001,13637.0,mixed,6223.0,6223.0,0.0,124466.0,418.0,6623615.0,6121526.0,502089.0,0.04999758970321212,485.7091002419887
480979845|501,20241009150008NAL0018598657003,1919.0,mixed,321524.0,71328.0,250196.0,20417817.0,3256.0,66785.0,66785.0,0.0,0.015747227041950664,34.801980198019805
720283001|518,20240814130325NAL0011780545001,395.0,mixed,10240.0,9456.0,784.0,1364210.0,94.0,84652.0,84652.0,0.0,0.007506175735407306,214.30886075949368
362170137|510,20241014152306NAL0027698209001,509.0,mixed,161017.0,127933.0,33084.0,5293635.0,1046.0,25594.0,25594.0,0.0,0.03041709524740561,50.282907662082515
660254909|501,20241015115928NAL0014555315001,713.0,mixed,51885.0,51885.0,0.0,1056324.0,264.0,125712.0,125712.0,0.0,0.049118452293046455,176.31416549789623
