key,ACK_ID,participants,fund_type,broker_tot,broker_comm,broker_fees,premium,covered,sc_total,sc_direct,sc_indirect,broker_pct,admin_per_p
946078804|502,20241015190336NAL0057789426005,25895.0,mixed,1097.0,1097.0,0.0,54912.0,16691.0,20492103.0,20492103.0,0.0,0.019977418414918416,791.3536590075304
391566457|508,20241015195507NAL0029542433002,9863.0,mixed,367308.0,308551.0,58757.0,23568986.0,25583.0,2933400.0,2927529.0,5871.0,0.015584378555785133,297.41457974247186
610487955|503,20241121100814NAL0000290051001,467.0,mixed,96351.0,95950.0,401.0,4844651.0,415.0,15838.0,15838.0,0.0,0.019888119907914937,33.91434689507495
581939516|501,20240917122743NAL0006144242001,116.0,mixed,68441.0,1574.0,66867.0,550949.0,136.0,52194.0,52194.0,0.0,0.12422383923012838,449.94827586206895
160716709|501,20241015200516NAL0029562033003,3713.0,mixed,10665.0,10665.0,0.0,7988333.0,1798.0,306977.0,306977.0,0.0,0.001335072035680035,82.67627255588472
272531651|501,20241106153752NAL0019812786001,210.0,fully_insured,96622.0,0.0,96622.0,1516916.0,158.0,96622.0,96622.0,0.0,0.06369634178820713,460.1047619047619
510275712|507,20241015110059NAL0057119138002,8967.0,mixed,261210.0,228487.0,32723.0,120120891.0,22687.0,20197213.0,20194963.0,2250.0,0.0021745592946026348,2252.3935541429687
346727973|501,20241016134101NAL0030708001001,161.0,mixed,18480.0,18480.0,0.0,2334654.0,237.0,55294.0,55294.0,0.0,0.007915519815784266,343.44099378881987
421092759|502,20241017141506NAL0031743505001,532.0,mixed,52814.0,34994.0,17820.0,1664559.0,287.0,13208.0,13208.0,0.0,0.031728523891312956,24.827067669172934
361150280|501,20241015143136NAL0014847443001,16091.0,mixed,38761.0,38761.0,0.0,775218.0,88.0,3062887.0,3062887.0,0.0,0.05000012899597275,190.34783419302715
660672673|501,20241112123045NAL0009271139001,816.0,fully_insured,46796.0,46796.0,0.0,1184555.0,816.0,475774.0,475774.0,0.0,0.03950513061867115,583.0563725490196
367112271|501,20241015123330NAL0016396467001,19915.0,mixed,222000.0,192000.0,30000.0,183503111.0,31080.0,12160053.0,12160053.0,0.0,0.0012097887539356212,610.5976901832789
341018087|501,20240812075111NAL0020474962001,248.0,fully_insured,99500.0,94943.0,4557.0,1184746.0,389.0,99310.0,99310.0,0.0,0.08398424641231116,400.44354838709677
454146484|501,20240917095539NAL0001660099001,946.0,mixed,275410.0,268626.0,6784.0,5047416.0,2796.0,4250.0,4250.0,0.0,0.05456455342694163,4.4926004228329806
472642179|501,20241015122306NAL0014618179001,1983.0,mixed,367423.0,279419.0,88004.0,15995127.0,3098.0,127450.0,127450.0,0.0,0.02297093358495997,64.27130610186586
742099724|540,20241015095411NAL0029184657001,95702.0,mixed,5609997.0,4715469.0,894528.0,47854648.0,135078.0,44486420.0,44486420.0,0.0,0.11722992926413334,464.84315897264423
860860478|501,20240814174654NAL0012060273001,1297.0,mixed,224639.0,204036.0,20603.0,6666670.0,1316.0,22987.0,22987.0,0.0,0.033695833152083424,17.72320740169622
731221379|501,20241015172510NAL0030485105001,1504.0,mixed,58022.0,58022.0,0.0,15446108.0,2929.0,445428.0,445428.0,0.0,0.003756415531990324,296.16223404255317
135643799|501,20241112150708NAL0024615344001,626.0,mixed,64709.0,13432.0,51277.0,355702.0,1548.0,460308.0,429402.0,30906.0,0.18191913455645456,735.3162939297125
590677500|501,20241112151200NAL0009359795001,199.0,mixed,395916.0,393916.0,2000.0,2768683.0,660.0,38395.0,38395.0,0.0,0.14299795245609556,192.9396984924623
810232121|501,20241015095428NAL0047268960004,1616.0,mixed,56733.0,0.0,56733.0,23667649.0,3320.0,122480.0,122480.0,0.0,0.002397069518818705,75.79207920792079
200559907|501,20241102124942NAL0006707280001,122.0,mixed,1725.0,1413.0,312.0,163445.0,72.0,3740.0,0.0,3740.0,0.010554008993851142,30.65573770491803
362588905|501,20241015111926NAL0016216691001,2163.0,mixed,66242.0,0.0,66242.0,14002364.0,2002.0,78156.0,78156.0,0.0,0.00473077260382604,36.133148404993065
306591799|501,20241014213752NAL0028323665002,2095.0,mixed,77678.0,77678.0,0.0,20895848.0,3145.0,2059533.0,2059533.0,0.0,0.003717389215312056,983.0706443914081
410969619|501,20241016083403NAL0015713251001,218.0,mixed,113907.0,36741.0,77166.0,445688.0,540.0,86459.0,86459.0,0.0,0.2555756493331658,396.60091743119267
410969619|501,20241016083434NAL0015713475001,205.0,mixed,113907.0,36741.0,77166.0,445688.0,540.0,71880.0,71880.0,0.0,0.2555756493331658,350.6341463414634
660991701|511,20240816091452NAL0030593762001,29.0,fully_insured,2068.0,2068.0,0.0,10447.0,29.0,41412.0,41412.0,0.0,0.19795156504259595,1428.0
131665347|502,20241014194543NAL0027047825001,6758.0,mixed,2566501.0,464463.0,2102038.0,15724728.0,6758.0,1048229.0,1048229.0,0.0,0.16321433350071302,155.1093518792542
300631923|501,20241015122556NAL0049374992001,1563.0,mixed,66685.0,63401.0,3284.0,6342111.0,1509.0,131295.0,131295.0,0.0,0.010514637791738429,84.00191938579654
232079619|501,20241015144455NAL0016658563001,1023.0,mixed,132774.0,132774.0,0.0,3241911.0,482.0,12000.0,12000.0,0.0,0.04095547348462065,11.730205278592376
561218105|501,20241015150710NAL0016707491004,179.0,fully_insured,37549.0,37549.0,0.0,356324.0,110.0,87424.0,87424.0,0.0,0.1053788125413949,488.4022346368715
941715128|501,20241015161336NAL0015055219004,2914.0,mixed,134873.0,129089.0,5784.0,26444959.0,4727.0,227657.0,184272.0,43385.0,0.005100140257354909,78.12525737817433
352450098|501,20240816094351NAL0030108034001,251.0,mixed,68099.0,68099.0,0.0,1945673.0,233.0,6400.0,6400.0,0.0,0.03500022871263568,25.49800796812749
560488262|501,20241015125142NAL0014662211001,730.0,fully_insured,97228.0,93531.0,3697.0,376072.0,604.0,199566.0,199566.0,0.0,0.25853559956604055,273.37808219178083
135616752|501,20241015192404NAL0030749729001,422.0,mixed,167370.0,167370.0,0.0,4389700.0,1873.0,582079.0,582079.0,0.0,0.0381278902886302,1379.3341232227488
431064260|501,20240815144505NAL0007291395001,1787.0,mixed,300200.0,50004.0,250196.0,30240063.0,3615.0,99012.0,95549.0,3463.0,0.009927227995523686,55.40682708449916
421468885|501,20241015211041NAL0029681905001,96.0,mixed,14991.0,14991.0,0.0,1024360.0,148.0,7449.0,7449.0,0.0,0.014634503494865087,77.59375
420848449|501,20240722214657NAL0010719745001,436.0,mixed,20495.0,20495.0,0.0,3710886.0,320.0,30757.0,30757.0,0.0,0.005522939804671984,70.54357798165138
566093446|506,20240723115443NAL0007251523001,575.0,mixed,884967.0,502573.0,382394.0,5269823.0,575.0,884967.0,884967.0,0.0,0.16793106713451286,1539.0730434782608
370368620|503,20240723144507NAL0019994688002,2310.0,fully_insured,126198.0,101174.0,25024.0,22991476.0,3773.0,4663324.0,4663324.0,0.0,0.005488903800695527,2018.7549783549784
431293208|503,20240722133008NAL0010003841005,212.0,mixed,64013.0,37920.0,26093.0,3033287.0,402.0,18011.0,18011.0,0.0,0.02110350916349162,84.95754716981132
471444016|501,20240717150851NAL0004267329001,4.0,mixed,1656.0,1536.0,120.0,21911.0,4.0,1155.0,1155.0,0.0,0.07557847656428278,288.75
112526447|501,20240717171945NAL0004510577001,253.0,fully_insured,130633.0,107863.0,22770.0,2820314.0,253.0,4710.0,4710.0,0.0,0.046318601403957146,18.616600790513836
391210564|501,20240722080502NAL0006186371001,217.0,mixed,18330.0,18330.0,0.0,1988544.0,226.0,12190.0,12190.0,0.0,0.009217799555855943,56.175115207373274
205316418|501,20240723142115NAL0019942656001,1347.0,mixed,110243.0,110243.0,0.0,2474102.0,1410.0,91926.0,91926.0,0.0,0.04455879345313977,68.24498886414254
371073724|503,20240722115129NAL0006331427001,1071.0,mixed,72545.0,72545.0,0.0,8967221.0,1071.0,72545.0,0.0,72545.0,0.00809002030840993,67.73576097105509
420243900|501,20240722154019NAL0010752113002,316.0,mixed,51870.0,51870.0,0.0,3242799.0,316.0,13684.0,13684.0,0.0,0.015995440975527624,43.30379746835443
421258906|501,20240722110010NAL0010314097004,526.0,mixed,25176.0,25176.0,0.0,5989316.0,526.0,25176.0,0.0,25176.0,0.004203485005633364,47.863117870722434
420678168|501,20240722140710NAL0010567569001,205.0,mixed,58310.0,58310.0,0.0,3570043.0,205.0,137733.0,137733.0,0.0,0.016333136603676763,671.8682926829268
420619339|505,20240722184506NAL0006721955001,4914.0,mixed,47775.0,47775.0,0.0,38852812.0,3988.0,503987.0,503987.0,0.0,0.0012296407271628112,102.56145706145706
760403401|501,20240717161152NAL0004396641001,43.0,mixed,13389.0,12150.0,1239.0,236547.0,43.0,20138.0,20138.0,0.0,0.05660185924995878,468.3255813953488
310411980|503,20250117114537NAL0025094913001,26042.0,mixed,57092.0,57092.0,0.0,1141831.0,168.0,20701094.0,20701094.0,0.0,0.050000394103856,794.9118347285155
381565440|501,20250117123713NAL0025140049001,2190.0,mixed,191564.0,191564.0,0.0,1095006.0,8244.0,614181.0,614181.0,0.0,0.1749433336438339,280.44794520547947
043593325|501,20250228145845NAL0002068096001,478.0,mixed,8342.0,8342.0,0.0,351344.0,456.0,24402.0,24402.0,0.0,0.023743112163577575,51.05020920502092
160776158|501,20250228150009NAL0002409586001,662.0,mixed,29503.0,29503.0,0.0,653079.0,115.0,276081.0,276081.0,0.0,0.04517523913645975,417.0407854984894
454537819|501,20250425154348NAL0008892257001,47.0,mixed,20192.0,14560.0,5632.0,121186.0,47.0,1880.0,1837.0,43.0,0.1666199065898701,40.0
844350072|501,20250430130007NAL0001175747001,5076.0,mixed,4078.0,4078.0,0.0,44914233.0,3900.0,57799.0,57799.0,0.0,9.079527195755519e-05,11.38672182821119
263179864|501,20250530172740NAL0008272145001,30.0,mixed,8694.0,8694.0,0.0,79681.0,30.0,6686.0,6686.0,0.0,0.10911007642976368,222.86666666666667
581872530|501,20250429110646NAL0000603088001,238.0,fully_insured,11089.0,9923.0,1166.0,434625.0,320.0,34040.0,34040.0,0.0,0.025513948806442335,143.0252100840336
856009171|501,20250114152611NAL0020009713001,1279.0,mixed,44321.0,44321.0,0.0,10876796.0,3025.0,951323.0,951323.0,0.0,0.004074821298477971,743.8021892103205
721197212|501,20250226112110NAL0001812352002,329.0,mixed,104750.0,104750.0,0.0,3491666.0,574.0,167699.0,167699.0,0.0,0.03000000572792472,509.72340425531917
362347537|501,20250624125223NAL0009932208001,233.0,mixed,290626.0,87894.0,202732.0,3865693.0,443.0,15618.0,15618.0,0.0,0.07518082786191246,67.03004291845494
277102970|501,20250715180934NAL0002425553001,1402.0,fully_insured,121610.0,121610.0,0.0,1024138.0,690.0,286894.0,180684.0,106210.0,0.11874376304755804,204.63195435092726
823212492|502,20250127134216NAL0020136560001,1481.0,mixed,261771.0,249169.0,12602.0,6467169.0,1976.0,6530.0,6530.0,0.0,0.04047690728354246,4.409182984469953
381433000|501,20250115083009NAL0012575907003,538.0,mixed,140847.0,140847.0,0.0,6593961.0,1414.0,372697.0,372697.0,0.0,0.021359998944488753,692.7453531598513
042105850|502,20250620094721NAL0009467778001,1582.0,mixed,35776.0,28272.0,7504.0,814593.0,445.0,533978.0,533978.0,0.0,0.04391886500375034,337.53350189633375
620518288|501,20250313103526NAL0032723232001,453.0,mixed,84170.0,0.0,84170.0,2477775.0,590.0,42842.0,42842.0,0.0,0.033969993239902734,94.57395143487858
561110199|505,20250717125324NAL0000151683001,574.0,fully_insured,43748.0,22528.0,21220.0,1434787.0,1020.0,7278.0,7278.0,0.0,0.030490936982283782,12.679442508710801
237331101|501,20250714082503NAL0000788609001,173.0,mixed,51050.0,51050.0,0.0,1972532.0,206.0,56802.0,56802.0,0.0,0.025880441990294708,328.33526011560696
264594868|501,20250416122725NAL0004944561001,3563.0,mixed,324868.0,301478.0,23390.0,4162659.0,2322.0,647549.0,647549.0,0.0,0.07804338524966854,181.7426326129666
640702126|501,20250625124505NAL0008112289001,225.0,fully_insured,66290.0,44384.0,21906.0,521229.0,813.0,14946.0,14946.0,0.0,0.12718018375800272,66.42666666666666
870415944|501,20250124090200NAL0004612131001,208.0,fully_insured,71729.0,71729.0,0.0,421884.0,208.0,208916.0,104458.0,104458.0,0.17002066918868694,1004.4038461538462
383622113|501,20250327103034NAL0009302323001,148.0,mixed,15255.0,13469.0,1786.0,110242.0,325.0,153773.0,153773.0,0.0,0.13837738792837576,1039.0067567567567
593216484|501,20250313083858NAL0020579921001,544909.0,mixed,11769112.0,7642613.0,4126499.0,157843487.0,1859070.0,62456268.0,62456268.0,0.0,0.0745619108123226,114.61779489786367
836796619|501,20250404143446NAL0022956290003,722.0,mixed,4676.0,4676.0,0.0,5185659.0,753.0,147665.0,147665.0,0.0,0.0009017176023336668,204.52216066481995
820913803|501,20250416162502NAL0002345139001,74.0,mixed,26273.0,26273.0,0.0,378035.0,74.0,19998.0,19876.0,122.0,0.06949885592603859,270.2432432432432
237165969|502,20250317170007NAL0002884912001,1444.0,mixed,144919.0,144919.0,0.0,2672616.0,1313.0,1591239.0,1591239.0,0.0,0.054223652032315904,1101.9660664819944
273269973|501,20250515093048NAL0019413905001,353.0,mixed,111486.0,87134.0,24352.0,5805153.0,740.0,21421.0,21421.0,0.0,0.019204661789275837,60.68271954674221
046374631|501,20250401171554NAL0004536867001,6735.0,mixed,1083024.0,1083024.0,0.0,108192135.0,14025.0,10364795.0,10243733.0,121062.0,0.010010191591098559,1538.9450631031923
205298861|505,20250409104008NAL0039012610001,2822.0,mixed,273140.0,0.0,273140.0,4742357.0,2219.0,197892.0,197892.0,0.0,0.05759583262078329,70.12473423104181
060789485|509,20250217094022NAL0003011984001,162.0,fully_insured,88190.0,58721.0,29469.0,759713.0,248.0,33079.0,33079.0,0.0,0.11608331040800934,204.19135802469137
751015515|501,20250129093721NAL0025057200001,1379.0,mixed,8272.0,0.0,8272.0,928427.0,0.0,660885.0,660885.0,0.0,0.008909693492326268,479.2494561276287
201260597|501,20250415161303NAL0006021104001,492.0,mixed,436508.0,427460.0,9048.0,7630798.0,5243.0,1019875.0,1019875.0,0.0,0.05720345368859194,2072.9166666666665
630672324|502,20250120154933NAL0003531888001,390.0,mixed,20460.0,20460.0,0.0,1380109.0,564.0,62503.0,62503.0,0.0,0.014824916003011356,160.26410256410256
201842198|501,20250409165503NAL0011054947001,25367.0,mixed,9500.0,0.0,9500.0,21235489.0,21499.0,36338874.0,36338874.0,0.0,0.00044736431546266723,1432.5254858674657
822847642|501,20250422110951NAL0004238817001,50.0,mixed,23280.0,17024.0,6256.0,101726.0,50.0,3955.0,3910.0,45.0,0.2288500481686098,79.1
621849640|502,20250415135303NAL0005877216001,1622.0,mixed,5613.0,4955.0,658.0,9010989.0,1655.0,547810.0,547810.0,0.0,0.0006229060983206172,337.73736128236743
113704359|501,20250408102450NAL0027681200001,1051.0,mixed,431840.0,431840.0,0.0,1472968.0,2779.0,113305.0,113305.0,0.0,0.29317676962432315,107.80685061845861
042454372|501,20250508123007NAL0018008048001,470.0,mixed,131849.0,104369.0,27480.0,7545554.0,991.0,21878.0,21878.0,0.0,0.017473733538982027,46.54893617021276
990228405|501,20250311220639NAL0011218723001,438.0,fully_insured,77410.0,77410.0,0.0,3866025.0,911.0,140905.0,140905.0,0.0,0.020023150393492024,321.7009132420091
131299890|501,20250516095152NAL0020214577001,12844.0,mixed,472597.0,437222.0,35375.0,3485255.0,35998.0,13696167.0,13696167.0,0.0,0.1355989733893216,1066.3474774213641
710654212|501,20250610125757NAL0024648592001,297.0,fully_insured,125323.0,52163.0,73160.0,1462564.0,523.0,273576.0,195677.0,77899.0,0.08568719044089694,921.1313131313132
222212764|501,20250326140301NAL0024062976001,643.0,mixed,17117.0,17117.0,0.0,1584322.0,725.0,1745063.0,1745063.0,0.0,0.010803990602920366,2713.9393468118196
133324058|941,20250415104912NAL0001386819001,76105.0,mixed,3189328.0,1612649.0,1576679.0,14584880.0,57559.0,3359926.0,3359926.0,0.0,0.2186735852471875,44.14855791340911
856153707|501,20250515144908NAL0019622001001,393.0,mixed,113805.0,113805.0,0.0,2647261.0,736.0,69897.0,69897.0,0.0,0.042989716540983304,177.85496183206106
996006418|501,20250129180511NAL0025921024002,530.0,mixed,57600.0,57600.0,0.0,6019324.0,1668.0,896789.0,882552.0,14237.0,0.009569180858182745,1692.054716981132
520787164|501,20250711121815NAL0007342177001,393.0,mixed,72288.0,72288.0,0.0,2089420.0,351.0,31274.0,31274.0,0.0,0.03459716093461343,79.57760814249365
420680387|520,20250402115916NAL0009697969001,855.0,mixed,9862.0,8399.0,1463.0,11508532.0,934.0,740251.0,740251.0,0.0,0.0008569294502548196,865.7906432748538
811340351|501,20250211171040NAL0019457857001,23.0,mixed,7584.0,7584.0,0.0,51995.0,21.0,4113.0,4113.0,0.0,0.14586017886335226,178.82608695652175
133366163|501,20250203144341NAL0012464688001,272.0,mixed,106412.0,102049.0,4363.0,2447365.0,1333.0,50598.0,50598.0,0.0,0.043480232821830826,186.02205882352942
261206928|501,20250417092241NAL0001519552001,953.0,mixed,70291.0,51504.0,18787.0,3127926.0,364.0,30856.0,30856.0,0.0,0.02247207894304405,32.377754459601256
203947215|503,20250711092239NAL0009394992001,225.0,mixed,47034.0,0.0,47034.0,1576517.0,225.0,8304.0,8304.0,0.0,0.029834121674552194,36.906666666666666
237381527|501,20250203101725NAL0012075232001,143.0,mixed,67353.0,67353.0,0.0,1803605.0,131.0,323185.0,323185.0,0.0,0.03734354251623831,2260.034965034965
411224817|501,20250210113818NAL0034637554002,114.0,mixed,14993.0,14993.0,0.0,284035.0,180.0,98451.0,31432.0,67019.0,0.0527857482352527,863.6052631578947
160983640|501,20250205092210NAL0016530544001,695.0,mixed,95203.0,95203.0,0.0,3280943.0,362.0,144222.0,144222.0,0.0,0.029016962501329648,207.5136690647482
812131297|501,20250131080200NAL0002057201001,1315.0,fully_insured,77632.0,74291.0,3341.0,3405567.0,566.0,123174.0,123174.0,0.0,0.022795616706410414,93.66844106463878
362463577|502,20250131101421NAL0001313859001,183.0,fully_insured,11845.0,10803.0,1042.0,1538335.0,236.0,62428.0,62428.0,0.0,0.007699883315402692,341.1366120218579
010479776|501,20250528140315NAL0004432851001,26849.0,fully_insured,3869736.0,0.0,3869736.0,530560174.0,28885.0,1647271.0,1647271.0,0.0,0.007293679755163832,61.353160266676596
431671389|501,20250325084227NAL0010073699001,279.0,fully_insured,27623.0,0.0,27623.0,1105090.0,310.0,52126.0,52126.0,0.0,0.024996154159389734,186.831541218638
593434670|501,20250715111216NAL0001252723001,51204.0,fully_insured,224100.0,204002.0,20098.0,151618974.0,44268.0,125831.0,125831.0,0.0,0.0014780472000819633,2.4574447308804
471137623|501,20250604122004NAL0008400259001,434.0,mixed,133797.0,133797.0,0.0,6123355.0,434.0,16768.0,16768.0,0.0,0.021850276523245834,38.63594470046083
205853585|501,20250121131506NAL0002345187001,92.0,mixed,64496.0,49606.0,14890.0,554960.0,433.0,158173.0,158173.0,0.0,0.11621738503675941,1719.2717391304348
370963413|501,20250304131806NAL0004238579001,184.0,mixed,8212.0,0.0,8212.0,726372.0,184.0,20094.0,20094.0,0.0,0.011305501864058636,109.20652173913044
386216995|501,20250218170401NAL0005639200001,2163.0,mixed,32088.0,31694.0,394.0,812490.0,383.0,3205801.0,3178759.0,27042.0,0.03949340914965107,1482.1086453999076
272015706|503,20250212062037NAL0034571104001,971.0,mixed,19703.0,19703.0,0.0,393726.0,69.0,630961.0,630961.0,0.0,0.05004241528372523,649.8053553038105
510158994|501,20250130135326NAL0000584675001,147.0,mixed,34127.0,0.0,34127.0,1104420.0,358.0,18253.0,18253.0,0.0,0.030900382101012296,124.17006802721089
760404611|502,20250128195008NAL0014102641001,920.0,mixed,1264.0,0.0,1264.0,715097.0,1275.0,361824.0,361824.0,0.0,0.001767592368587758,393.2869565217391
760270834|502,20250521103236NAL0002292915001,204.0,mixed,166728.0,166728.0,0.0,1061569.0,507.0,58546.0,58546.0,0.0,0.15705809043029703,286.9901960784314
060646520|502,20250110151358NAL0029043810001,177.0,mixed,4415.0,0.0,4415.0,1187183.0,111.0,59547.0,59547.0,0.0,0.0037188874840694314,336.4237288135593
251236871|501,20250219132435NAL0010472674001,149.0,mixed,53852.0,0.0,53852.0,1055499.0,125.0,58779.0,58779.0,0.0,0.05102041783080799,394.48993288590606
381792679|501,20250212154506NAL0020798353001,126.0,fully_insured,44821.0,43916.0,905.0,876212.0,138.0,57179.0,57179.0,0.0,0.05115314558577148,453.8015873015873
261638437|503,20250314142705NAL0011881731001,6068.0,mixed,428709.0,423873.0,4836.0,12420179.0,5269.0,902397.0,902397.0,0.0,0.034517135381060125,148.7140738299275
956981657|501,20250911165505NAL0000676817001,3765.0,mixed,173.0,0.0,173.0,597393.0,11308.0,2205014.0,2205014.0,0.0,0.0002895916088738904,585.6610889774237
161254312|501,20251104144733NAL0007172753001,1188.0,mixed,175199.0,171159.0,4040.0,1053605.0,2377.0,735896.0,735896.0,0.0,0.16628527768945667,619.4410774410775
260545400|502,20251117180402NAL0001646081001,82.0,fully_insured,879.0,879.0,0.0,481968.0,122.0,25576.0,25576.0,0.0,0.0018237725326162733,311.9024390243902
464230139|514,20250911155923NAL0000528464001,1123.0,mixed,143557.0,136458.0,7099.0,8654850.0,1899.0,40734.0,40734.0,0.0,0.0165868848102509,36.27248441674087
592596122|510,20251015065255NAL0003938529001,387.0,self_insured,122990.0,122990.0,0.0,3074740.0,353.0,46285.0,46285.0,0.0,0.04000013009230049,119.59948320413437
264612303|510,20251112105556NAL0000015715001,124.0,fully_insured,40517.0,40517.0,0.0,1157645.0,191.0,3169.0,3169.0,0.0,0.03499950330196217,25.556451612903224
570314404|501,20250731152457NAL0006270721001,197.0,mixed,72557.0,72557.0,0.0,2073074.0,170.0,184976.0,184976.0,0.0,0.03499971539848554,938.9644670050761
383232737|501,20251013151719NAL0003341970001,2164.0,mixed,265917.0,265917.0,0.0,19462958.0,4287.0,68933.0,68933.0,0.0,0.013662722798867469,31.854436229205177
431499628|501,20251009115001NAL0010878176001,222.0,mixed,81229.0,52829.0,28400.0,3873760.0,506.0,8400.0,8400.0,0.0,0.020969032671099914,37.83783783783784
922157962|501,20250923123946NAL0002555971001,142.0,fully_insured,62750.0,44823.0,17927.0,302198.0,217.0,156.0,156.0,0.0,0.20764531863215507,1.0985915492957747
346529808|501,20250814133022NAL0005437795001,177.0,mixed,122797.0,80404.0,42393.0,3217603.0,181.0,67972.0,67972.0,0.0,0.03816412403891965,384.02259887005647
861820463|501,20260112143122NAL0017609152001,23.0,mixed,12611.0,12611.0,0.0,252208.0,23.0,125882.0,125882.0,0.0,0.050002378988771176,5473.130434782609
452801824|501,20250728144625NAL0003193456001,48.0,fully_insured,21658.0,14176.0,7482.0,113395.0,48.0,1131.0,1087.0,44.0,0.19099607566471186,23.5625
370812150|501,20251007132844NAL0002501395001,194.0,fully_insured,150466.0,0.0,150466.0,687797.0,466.0,150466.0,150466.0,0.0,0.21876512982755086,775.5979381443299
582523927|501,20250811120318NAL0006590643001,203.0,fully_insured,51122.0,13768.0,37354.0,1088769.0,203.0,207484.0,207484.0,0.0,0.04695394523539888,1022.0886699507389
541786726|507,20251107123253NAL0000878640001,168.0,mixed,22499.0,17011.0,5488.0,2034678.0,381.0,66161.0,66161.0,0.0,0.011057769337457819,393.8154761904762
743106306|501,20260120184049NAL0003764608001,608.0,fully_insured,93699.0,93699.0,0.0,902718.0,343.0,11146.0,11146.0,0.0,0.10379653446591294,18.332236842105264
840529566|501,20260218090518NAL0007112592001,1819.0,mixed,3696.0,0.0,3696.0,16005529.0,2485.0,20954.0,0.0,20954.0,0.0002309202026374761,11.519516217702034
582209517|501,20250925102443NAL0003470035001,352.0,fully_insured,98620.0,6573.0,92047.0,1699531.0,399.0,83331.0,83331.0,0.0,0.05802777354458377,236.73579545454547
330662624|501,20250725110551NAL0005738785001,413.0,fully_insured,126727.0,126727.0,0.0,2103775.0,623.0,4198.0,4198.0,0.0,0.06023790566957018,10.164648910411623
