HCPCS_CD,pos_group,paid,services,hcpcs_total_paid,paid_share
73720,fqhc,177.39,0.0,7760447.57,2.2858217699420652e-05
73720,hopd_on_campus,1687995.27,20859.0,7760447.57,0.2175126182831746
73720,indep_clinic,277143.57,793.0,7760447.57,0.035712317814164424
73720,indep_lab,0.0,0.0,7760447.57,0.0
73720,inpatient,1705066.88,21049.0,7760447.57,0.21971244114725716
73720,office,3663692.4899999998,12268.0,7760447.57,0.4720980918887903
73720,other,275623.25,3039.0,7760447.57,0.03551641158758579
73720,snf,648.52,0.0,7760447.57,8.356734507259869e-05
75557,er,789.77,0.0,278989.44,0.002830823991044249
75557,hopd_on_campus,153795.45,1013.0,278989.44,0.5512590369011817
75557,indep_clinic,8819.380000000001,19.0,278989.44,0.03161187749615183
75557,inpatient,40097.46,62.0,278989.44,0.1437239344973057
75557,office,66537.48,58.0,278989.44,0.23849461829092886
75557,other,8949.9,26.0,278989.44,0.032079708823387725
75559,hopd_on_campus,2444.04,0.0,3500.29,0.6982392887446469
75559,inpatient,107.93,0.0,3500.29,0.030834587991280724
75559,office,722.2,0.0,3500.29,0.20632576157975482
75559,other,226.12,0.0,3500.29,0.06460036168431758
75561,asc,421.58000000000004,0.0,5782921.28,7.290087130496094e-05
75561,er,7391.68,13.0,5782921.28,0.0012781913572926934
75561,hopd_on_campus,2860860.12,29532.0,5782921.28,0.4947084667906806
75561,indep_clinic,164181.88,670.0,5782921.28,0.02839082049548494
75561,inpatient,748736.5,6799.0,5782921.28,0.12947374929509675
75561,office,1840563.36,6853.0,5782921.28,0.31827570718721593
75561,other,160766.16,1364.0,5782921.28,0.027800164002924142
75563,er,1639.33,0.0,712535.82,0.002300698370504377
75563,hopd_on_campus,372743.61,3199.0,712535.82,0.5231226270140356
75563,indep_clinic,567.65,0.0,712535.82,0.0007966617032670722
75563,inpatient,51931.82,350.0,712535.82,0.07288310081028629
75563,office,284134.81,785.0,712535.82,0.3987656508272104
75563,other,1518.6,0.0,712535.82,0.0021312612746963375
75574,asc,202.7,0.0,21011375.29,9.647155276716777e-06
75574,er,226253.08,2020.0,21011375.29,0.010768123308314864
75574,hopd_on_campus,8551048.4,102501.0,21011375.29,0.4069723319857946
75574,indep_clinic,111669.18,873.0,21011375.29,0.005314701130161004
75574,inpatient,1265240.17,13829.0,21011375.29,0.06021691357834007
75574,office,10429767.06,54558.0,21011375.29,0.49638669130639285
75574,other,427018.72,4722.0,21011375.29,0.020323216072544864
75574,rural_hc,0.0,0.0,21011375.29,0.0
75574,snf,175.98,0.0,21011375.29,8.375463175118985e-06
76881,alf,17175.5,317.0,7167497.88,0.0023963034642711326
76881,asc,4582.41,218.0,7167497.88,0.000639331894716933
76881,custodial,158.31,0.0,7167497.88,2.208720569583203e-05
76881,er,11805.94,41.0,7167497.88,0.0016471494233633453
76881,fqhc,45.019999999999996,0.0,7167497.88,6.281131958981479e-06
76881,group_home,341.98,0.0,7167497.88,4.771260567153457e-05
76881,home,315802.17000000004,7113.0,7167497.88,0.0440603088116993
76881,hopd_on_campus,305306.86,9055.0,7167497.88,0.04259601678459094
76881,indep_clinic,53591.29,1192.0,7167497.88,0.007476987213283976
76881,indep_lab,32.76,0.0,7167497.88,4.570632673839033e-06
76881,inp_psy,0.0,0.0,7167497.88,0.0
76881,inpatient,29582.86,376.0,7167497.88,0.004127362225323741
76881,nf,32795.42,730.0,7167497.88,0.004575574426259893
76881,office,6258639.46,162625.0,7167497.88,0.87319725304195
76881,other,134660.06,3898.0,7167497.88,0.018787596767311496
76881,rehab_inp,206.87,0.0,7167497.88,2.886223385949575e-05
76881,snf,2770.97,50.0,7167497.88,0.0003866021373695893
76882,alf,10789.3,184.0,8923132.37,0.0012091381762164759
76882,asc,1189.5,18.0,8923132.37,0.00013330520614029622
76882,custodial,166.71,0.0,8923132.37,1.868290114808641e-05
76882,er,472773.79,18888.0,8923132.37,0.05298294033936874
76882,fqhc,321.62,0.0,8923132.37,3.604339672033802e-05
76882,group_home,167.04000000000002,0.0,8923132.37,1.871988367690213e-05
76882,home,19499.1,377.0,8923132.37,0.0021852303867593527
76882,hopd_on_campus,2198166.01,99267.6,8923132.37,0.24634466001987596
76882,indep_clinic,56014.26,2200.0,8923132.37,0.006277421165276293
76882,indep_lab,25.07,0.0,8923132.37,2.809551507303259e-06
76882,inp_psy,0.0,0.0,8923132.37,0.0
76882,inpatient,905405.57,40938.0,8923132.37,0.10146723509829543
76882,nf,67897.23,2936.0,8923132.37,0.007609125045401518
76882,office,4763239.41,161312.0,8923132.37,0.5338079961711921
76882,other,401984.46,15862.0,8923132.37,0.04504970265279165
76882,rehab_inp,3204.96,65.0,8923132.37,0.000359174319858263
76882,rural_hc,10.72,0.0,8923132.37,1.2013718451651751e-06
76882,snf,22277.62,528.0,8923132.37,0.0024966143139261757
76977,alf,3.73,0.0,3588.55,0.0010394170347354781
76977,fqhc,0.0,0.0,3588.55,0.0
76977,home,181.16,31.0,3588.55,0.05048278552618746
76977,inpatient,0.0,0.0,3588.55,0.0
76977,nf,283.19,48.0,3588.55,0.07891488205542628
76977,office,3113.01,1408.0,3588.55,0.8674840813141799
76977,other,0.0,0.0,3588.55,0.0
76977,rural_hc,0.0,0.0,3588.55,0.0
76977,snf,7.46,0.0,3588.55,0.0020788340694709562
77078,er,290.02,18.0,568970.35,0.0005097277916151519
77078,hopd_on_campus,56066.3,5440.0,568970.35,0.09853993270475343
77078,indep_clinic,770.6400000000001,0.0,568970.35,0.0013544466772301934
77078,inpatient,1814.18,162.0,568970.35,0.003188531704683733
77078,office,507992.88,7373.0,568970.35,0.8928283872788803
77078,other,2036.33,254.0,568970.35,0.003578973842837329
77078,snf,0.0,0.0,568970.35,0.0
77080,asc,2984.5,305.0,60994595.7,4.8930564515570676e-05
77080,custodial,29.53,0.0,60994595.7,4.841412531897478e-07
77080,er,10345.02,1014.0,60994595.7,0.0001696055180180496
77080,fqhc,2282.34,279.0,60994595.7,3.741872495106972e-05
77080,home,382.15000000000003,14.0,60994595.7,6.265309173940471e-06
77080,hopd_on_campus,10858631.71,1234102.0,60994595.7,0.1780261281410543
77080,indep_clinic,1286765.83,48945.0,60994595.7,0.02109639083975435
77080,indep_lab,67.96,0.0,60994595.7,1.1141970730367508e-06
77080,inpatient,23443.81,2321.0,60994595.7,0.00038435880639831835
77080,nf,1316.76,101.0,60994595.7,2.1588142111416602e-05
77080,office,46189593.01,1457403.0,60994595.7,0.757273533497657
77080,other,2615640.13,290529.0,60994595.7,0.042883145629244654
77080,phl_state,2829.59,76.0,60994595.7,4.6390831310977936e-05
77080,rehab_inp,9.29,0.0,60994595.7,1.5230857575796668e-07
77080,rural_hc,158.78,0.0,60994595.7,2.603181448745958e-06
77080,snf,115.28999999999999,0.0,60994595.7,1.8901674595410096e-06
77081,alf,145.66000000000003,0.0,2323692.21,6.268472191504228e-05
77081,asc,39.24,0.0,2323692.21,1.688691808283852e-05
77081,custodial,29.56,0.0,2323692.21,1.2721134009396193e-05
77081,er,66.98,0.0,2323692.21,2.8824815830492457e-05
77081,fqhc,0.0,0.0,2323692.21,0.0
77081,home,276.36,16.0,2323692.21,0.00011893141389840095
77081,hopd_on_campus,336894.37,42462.0,2323692.21,0.14498235547297375
77081,indep_clinic,13245.119999999999,826.0,2323692.21,0.005700032019300869
77081,inpatient,4825.03,495.0,2323692.21,0.0020764497032935356
77081,nf,30.76,0.0,2323692.21,1.3237553522632845e-05
77081,office,1844151.12,75488.0,2323692.21,0.7936296864376888
77081,other,123957.25,14422.0,2323692.21,0.05334495225596165
77081,rural_hc,30.76,0.0,2323692.21,1.3237553522632845e-05
77081,snf,0.0,0.0,2323692.21,0.0
78350,hopd_on_campus,0.0,59.0,0.0,
78350,office,0.0,0.0,0.0,
78351,hopd_on_campus,0.0,0.0,0.0,
78351,office,0.0,0.0,0.0,
78351,other,0.0,0.0,0.0,
78451,asc,0.0,0.0,2112218.18,0.0
78451,er,14810.9,176.0,2112218.18,0.00701201236701788
78451,hopd_on_campus,616394.57,11931.0,2112218.18,0.29182334279501365
78451,indep_clinic,224.64,0.0,2112218.18,0.00010635264961122529
78451,inpatient,155862.82,2270.0,2112218.18,0.0737910607321825
78451,office,1303022.01,5321.0,2112218.18,0.6168974504328903
78451,other,21903.24,232.0,2112218.18,0.010369781023284251
78452,alf,371.7,0.0,250061252.1,1.4864358107403078e-06
78452,asc,6802.91,112.0,250061252.1,2.72049745527128e-05
78452,er,485008.42,7664.0,250061252.1,0.0019395584718820977
78452,fqhc,0.0,0.0,250061252.1,0.0
78452,group_home,0.0,0.0,250061252.1,0.0
78452,home,1604.1399999999999,0.0,250061252.1,6.414988273986971e-06
78452,hopd_on_campus,28064390.87,521710.0,250061252.1,0.11223006617105555
78452,indep_clinic,202632.94,630.0,250061252.1,0.0008103332215539203
78452,indep_lab,380.29,0.0,250061252.1,1.520787394313779e-06
78452,inp_psy,58.36,0.0,250061252.1,2.3338281924886834e-07
78452,inpatient,5632702.83,102117.0,250061252.1,0.02252529243414118
78452,nf,0.0,0.0,250061252.1,0.0
78452,office,211577085.5,712367.0,250061252.1,0.8461010401379175
78452,other,4089588.36,72878.0,250061252.1,0.016354346487733994
78452,rehab_inp,117.03,0.0,250061252.1,4.6800533476173856e-07
78452,rehab_outp,58.52,0.0,250061252.1,2.3402266248190158e-07
78452,snf,450.23,0.0,250061252.1,1.800478867553427e-06
78453,asc,39.41,0.0,33815.66,0.0011654363688302991
78453,er,599.32,0.0,33815.66,0.017723149570346992
78453,hopd_on_campus,20780.52,475.0,33815.66,0.6145235668917891
78453,inpatient,7735.02,81.0,33815.66,0.2287407668518077
78453,office,4546.28,0.0,33815.66,0.134443036155438
78453,other,115.11000000000001,0.0,33815.66,0.0034040441617877635
78454,er,20314.5,400.0,231964.35,0.08757595725377627
78454,hopd_on_campus,145186.37,3155.0,231964.35,0.6258994970563364
78454,inpatient,58277.450000000004,1099.0,231964.35,0.25123451082030496
78454,office,7712.66,0.0,231964.35,0.03324933335661277
78454,other,473.37,0.0,231964.35,0.0020407015129695577
78472,er,717.1800000000001,0.0,742693.14,0.0009656478044216216
78472,hopd_on_campus,163132.14,3875.0,742693.14,0.21964945037731196
78472,indep_clinic,352.28,0.0,742693.14,0.00047432779573001034
78472,inpatient,24010.47,318.0,742693.14,0.03232892389446333
78472,office,542297.55,3608.0,742693.14,0.7301771361453534
78472,other,12183.52,171.0,742693.14,0.0164045139827197
78473,er,57.33,0.0,41331.93,0.001387063222065846
78473,hopd_on_campus,6968.13,32.0,41331.93,0.1685895142085066
78473,inpatient,1832.37,28.0,41331.93,0.044333037436190374
78473,office,32188.420000000002,35.0,41331.93,0.7787785375616382
78473,other,285.68,0.0,41331.93,0.006911847571599004
78481,hopd_on_campus,2017.04,59.0,85766.18000000001,0.023517894815881967
78481,inpatient,107.58,0.0,85766.18000000001,0.0012543405804012722
78481,office,83641.56000000001,649.0,85766.18000000001,0.9752277646037169
78483,hopd_on_campus,6877.12,117.0,8145.2,0.8443156705789913
78483,inpatient,1268.08,25.0,8145.2,0.15568432942100868
78491,hopd_on_campus,2354.4900000000002,15.0,124065.15,0.01897785155621865
78491,indep_clinic,342.99,0.0,124065.15,0.0027645958595141347
78491,inpatient,909.1700000000001,0.0,124065.15,0.007328165887035966
78491,office,118052.73,101.0,124065.15,0.951538203919473
78491,other,2405.77,0.0,124065.15,0.0193911827777583
78492,er,680.5,0.0,104727513.62,6.497814914895905e-06
78492,esrd,0.0,0.0,104727513.62,0.0
78492,hopd_on_campus,375778.9,6124.0,104727513.62,0.003588158326411722
78492,indep_clinic,909.0,0.0,104727513.62,8.679667535107094e-06
78492,inpatient,31272.73,494.0,104727513.62,0.0002986104502917158
78492,office,103743506.43,97215.0,104727513.62,0.990604119624472
78492,other,575366.0599999999,1820.0,104727513.62,0.005493934116374565
81240,home,0.0,0.0,513865.2,0.0
81240,hopd_on_campus,0.0,0.0,513865.2,0.0
81240,indep_lab,511869.42,24344.0,513865.2,0.9961161409645953
81240,inpatient,0.0,0.0,513865.2,0.0
81240,office,1995.78,262.0,513865.2,0.003883859035404616
81241,hopd_on_campus,0.0,0.0,1546610.8800000001,0.0
81241,indep_clinic,71.9,0.0,1546610.8800000001,4.6488745766485234e-05
81241,indep_lab,1539140.5,62571.0,1546610.8800000001,0.9951698387121135
81241,inpatient,0.0,0.0,1546610.8800000001,0.0
81241,office,7398.4800000000005,439.0,1546610.8800000001,0.004783672542119967
81241,other,0.0,0.0,1546610.8800000001,0.0
82270,alf,38.61,0.0,559789.5,6.89723547869333e-05
82270,asc,0.0,0.0,559789.5,0.0
82270,er,4.29,0.0,559789.5,7.663594976325922e-06
82270,fqhc,1038.18,149.0,559789.5,0.0018545899842708734
82270,group_home,4.29,0.0,559789.5,7.663594976325922e-06
82270,home,759.33,243.0,559789.5,0.0013564563108096883
82270,hopd_on_campus,223.07999999999998,59.0,559789.5,0.00039850693876894796
82270,indep_clinic,55.769999999999996,12.0,559789.5,9.962673469223699e-05
82270,indep_lab,42962.2,14136.0,559789.5,0.07674706295848707
82270,inpatient,0.0,107.0,559789.5,0.0
82270,nf,34.32,0.0,559789.5,6.130875981060738e-05
82270,office,511703.88,143185.0,559789.5,0.9141005324322804
82270,other,2099.34,186.0,559789.5,0.0037502311136596886
82270,phl_state,25.37,0.0,559789.5,4.532060712106962e-05
82270,rural_hc,832.26,131.0,559789.5,0.0014867374254072289
82270,snf,8.58,0.0,559789.5,1.5327189952651845e-05
83090,alf,245.83999999999997,0.0,4423413.67,5.557698608821272e-05
83090,er,0.0,0.0,4423413.67,0.0
83090,home,333.64,11.0,4423413.67,7.542590969114585e-05
83090,hopd_on_campus,175.6,0.0,4423413.67,3.9697847205866235e-05
83090,indep_clinic,368.76,50.0,4423413.67,8.336547913231909e-05
83090,indep_lab,3883941.7399999998,275541.0,4423413.67,0.8780417183998077
83090,inpatient,0.0,0.0,4423413.67,0.0
83090,nf,316.08,0.0,4423413.67,7.145612497055921e-05
83090,office,537961.77,32031.0,4423413.67,0.12161688011422184
83090,other,0.0,0.0,4423413.67,0.0
83090,snf,70.24,24.0,4423413.67,1.5879138882346492e-05
83970,alf,32954.3,891.0,69062552.08,0.0004771659750109832
83970,er,0.0,0.0,69062552.08,0.0
83970,fqhc,80.9,0.0,69062552.08,1.1714018315785357e-06
83970,group_home,0.0,0.0,69062552.08,0.0
83970,home,15325.0,379.0,69062552.08,0.00022190028515378315
83970,hopd_on_campus,9627.1,548.0,69062552.08,0.00013939681795784573
83970,indep_clinic,9748.47,536.0,69062552.08,0.00014115421029775534
83970,indep_lab,55220671.05,1453426.0,69062552.08,0.7995747244618765
83970,inpatient,0.0,138.0,69062552.08,0.0
83970,nf,70180.75,1951.0,69062552.08,0.0010161910888943795
83970,office,13701404.959999999,366188.0,69062552.08,0.19839123442945897
83970,other,1791.0,55.0,69062552.08,2.593301211813544e-05
83970,snf,768.5500000000001,11.0,69062552.08,1.112831739999609e-05
84152,home,18.02,0.0,154076.2,0.00011695511701352965
84152,hopd_on_campus,0.0,11.0,154076.2,0.0
84152,indep_clinic,630.7,90.0,154076.2,0.004093429095473539
84152,indep_lab,93644.75,5890.0,154076.2,0.607782058487943
84152,nf,18.02,0.0,154076.2,0.00011695511701352965
84152,office,59728.67,3511.0,154076.2,0.3876566919485293
84152,other,36.04,0.0,154076.2,0.0002339102340270593
84153,alf,5910.5599999999995,428.0,56897453.34,0.00010388092353941546
84153,asc,18.02,0.0,56897453.34,3.1671013274212033e-07
84153,custodial,0.0,0.0,56897453.34,0.0
84153,er,18.02,0.0,56897453.34,3.1671013274212033e-07
84153,fqhc,4559.06,636.0,56897453.34,8.012766358375645e-05
84153,group_home,36.04,0.0,56897453.34,6.334202654842407e-07
84153,home,11154.02,1031.2,56897453.34,0.0001960372449949093
84153,hopd_on_campus,6469.18,811.0,56897453.34,0.00011369893765442121
84153,indep_clinic,7117.9,1274.0,56897453.34,0.00012510050243313753
84153,indep_lab,40164861.51,2754229.0,56897453.34,0.7059166825971687
84153,inpatient,0.0,30.0,56897453.34,0.0
84153,nf,17821.600000000002,1336.0,56897453.34,0.00031322315769572546
84153,office,16669904.19,1038161.0,56897453.34,0.29298155209840887
84153,other,8862.44,531.0,56897453.34,0.00015576162868030394
84153,phl_state,0.0,0.0,56897453.34,0.0
84153,rural_hc,54.06,0.0,56897453.34,9.50130398226361e-07
84153,snf,666.74,34.0,56897453.34,1.1718274911458453e-05
84154,alf,288.32,0.0,8469129.08,3.404364218286303e-05
84154,fqhc,0.0,0.0,8469129.08,0.0
84154,home,1544.6799999999998,86.0,8469129.08,0.00018238947421970333
84154,hopd_on_campus,36.04,0.0,8469129.08,4.255455272857879e-06
84154,indep_lab,7145921.62,441420.0,8469129.08,0.8437610942635438
84154,inpatient,0.0,0.0,8469129.08,0.0
84154,nf,1459.62,81.0,8469129.08,0.00017234593855074409
84154,office,1319284.1500000001,77450.0,8469129.08,0.15577565739498683
84154,other,540.59,24.0,8469129.08,6.383064833391346e-05
84154,snf,54.06,0.0,8469129.08,6.383182909286819e-06
84480,alf,7339.2,536.0,8062450.180000001,0.0009102939970042704
84480,er,0.0,0.0,8062450.180000001,0.0
84480,fqhc,222.4,0.0,8062450.180000001,2.758466657588698e-05
84480,group_home,69.5,0.0,8062450.180000001,8.620208304964681e-06
84480,home,3600.1,467.0,8062450.180000001,0.0004465267901971705
84480,hopd_on_campus,222.4,132.0,8062450.180000001,2.758466657588698e-05
84480,indep_clinic,55.6,0.0,8062450.180000001,6.896166643971745e-06
84480,indep_lab,6416998.46,565584.0,8062450.180000001,0.7959117038537781
84480,inpatient,0.0,0.0,8062450.180000001,0.0
84480,nf,15095.4,1227.0,8062450.180000001,0.0018723092438383288
84480,office,1618193.82,130084.0,8062450.180000001,0.20070745044901472
84480,other,291.90000000000003,0.0,8062450.180000001,3.620487488085167e-05
84480,phl_state,83.4,0.0,8062450.180000001,1.0344249965957619e-05
84480,snf,278.0,20.0,8062450.180000001,3.4480833219858725e-05
84481,alf,9112.58,540.0,24395260.92,0.0003735389438909104
84481,asc,0.0,0.0,24395260.92,0.0
84481,custodial,16.6,0.0,24395260.92,6.80460030923088e-07
84481,er,29.01,0.0,24395260.92,1.1891653913902881e-06
84481,fqhc,6374.4,562.0,24395260.92,0.00026129665187446576
84481,group_home,16.6,0.0,24395260.92,6.80460030923088e-07
84481,home,13939.29,977.2,24395260.92,0.0005713933556895115
84481,hopd_on_campus,1397.1,86.0,24395260.92,5.7269319831484705e-05
84481,indep_clinic,1809.4,217.0,24395260.92,7.417014337061658e-05
84481,indep_lab,19332747.19,1263340.0,24395260.92,0.7924796235382917
84481,inpatient,0.0,19.0,24395260.92,0.0
84481,nf,25700.420000000002,1669.0,24395260.92,0.0010535005173455633
84481,office,4996951.9799999995,325440.0,24395260.92,0.2048328975199991
84481,other,6784.55,409.0,24395260.92,0.00027810934354212266
84481,rural_hc,16.6,0.0,24395260.92,6.80460030923088e-07
84481,snf,365.20000000000005,42.0,24395260.92,1.4970120680307936e-05
85300,fqhc,0.0,0.0,178981.48,0.0
85300,home,11.61,0.0,178981.48,6.48670465793444e-05
85300,hopd_on_campus,11.61,0.0,178981.48,6.48670465793444e-05
85300,indep_clinic,23.22,0.0,178981.48,0.0001297340931586888
85300,indep_lab,176877.74,16284.0,178981.48,0.9882460464624607
85300,inpatient,0.0,15.0,178981.48,0.0
85300,nf,23.22,0.0,178981.48,0.0001297340931586888
85300,office,2034.08,141.0,178981.48,0.011364751258063124
85303,fqhc,0.0,0.0,219112.66,0.0
85303,hopd_on_campus,0.0,0.0,219112.66,0.0
85303,indep_lab,216629.03,17164.0,219112.66,0.9886650547713673
85303,inpatient,0.0,0.0,219112.66,0.0
85303,nf,40.68,0.0,219112.66,0.00018565791679951308
85303,office,2442.95,124.0,219112.66,0.011149287311833098
85306,alf,30.02,0.0,319401.43,9.398830806737465e-05
85306,fqhc,0.0,0.0,319401.43,0.0
85306,hopd_on_campus,0.0,0.0,319401.43,0.0
85306,indep_lab,316532.35,23386.0,319401.43,0.9910173226212543
85306,inpatient,0.0,0.0,319401.43,0.0
85306,nf,165.11,14.0,319401.43,0.0005169356943705607
85306,office,2673.95,102.0,319401.43,0.008371753376307677
85306,other,0.0,0.0,319401.43,0.0
85613,hopd_on_campus,0.0,0.0,505942.56,0.0
85613,indep_lab,501362.95,59521.0,505942.56,0.9909483598296218
85613,inpatient,0.0,0.0,505942.56,0.0
85613,nf,56.34,0.0,505942.56,0.00011135651446282757
85613,office,4523.27,455.0,505942.56,0.008940283655915407
85613,other,0.0,0.0,505942.56,0.0
86147,alf,74.82000000000001,0.0,5736765.58,1.3042192321897177e-05
86147,home,220.05,0.0,5736765.58,3.835785111512261e-05
86147,hopd_on_campus,64.8,12.0,5736765.58,1.1295563518563712e-05
86147,indep_clinic,224.45999999999998,24.0,5736765.58,3.912657696569152e-05
86147,indep_lab,5184146.31,247995.0,5736765.58,0.9036705854032822
86147,inpatient,0.0,33.0,5736765.58,0.0
86147,nf,723.26,12.0,5736765.58,0.00012607452577833938
86147,office,551311.88,22984.0,5736765.58,0.09610151788701814
86147,other,0.0,0.0,5736765.58,0.0
92920,asc,646278.09,159.0,6530177.57,0.09896791979578588
92920,er,19069.87,0.0,6530177.57,0.002920268215616072
92920,hopd_on_campus,2692506.81,3301.0,6530177.57,0.41231754896980544
92920,inpatient,3156662.29,3632.0,6530177.57,0.48339608780347454
92920,office,10448.64,0.0,6530177.57,0.0016000544989774295
92920,other,5211.87,0.0,6530177.57,0.0007981207163406431
92924,asc,956.94,0.0,690820.65,0.0013852220543783688
92924,er,973.81,0.0,690820.65,0.0014096422855917811
92924,hopd_on_campus,344588.32,24.0,690820.65,0.498810103606486
92924,inpatient,340393.77,24.0,690820.65,0.4927382671609484
92924,office,2699.13,0.0,690820.65,0.0039071356653857985
92924,other,1208.68,0.0,690820.65,0.0017496292272096963
92928,asc,2927208.45,3528.0,81304315.77,0.03600311277793317
92928,er,146815.26,128.0,81304315.77,0.0018057498991237131
92928,hopd_on_campus,40604232.0,90902.0,81304315.77,0.4994105370109064
92928,inpatient,37430185.8,85310.0,81304315.77,0.46037145070976837
92928,nf,0.0,0.0,81304315.77,0.0
92928,office,101682.1,23.0,81304315.77,0.0012506359476371007
92928,other,93734.41,69.0,81304315.77,0.0011528835721976091
92928,rehab_inp,457.75,0.0,81304315.77,5.6300824336917e-06
92933,alf,0.0,0.0,6595268.21,0.0
92933,asc,6256.01,0.0,6595268.21,0.0009485603618840545
92933,er,4851.26,0.0,6595268.21,0.0007355667496045623
92933,group_home,0.0,0.0,6595268.21,0.0
92933,home,0.0,14.0,6595268.21,0.0
92933,hopd_on_campus,3136303.33,3482.0,6595268.21,0.47553840573831646
92933,inp_psy,0.0,0.0,6595268.21,0.0
92933,inpatient,3438564.4,3829.0,6595268.21,0.5213683948116493
92933,office,5348.46,0.0,6595268.21,0.0008109541310072059
92933,other,3944.75,0.0,6595268.21,0.000598118207538371
92937,asc,13483.05,0.0,4530690.78,0.0029759369276576406
92937,er,4017.48,0.0,4530690.78,0.0008867257102900322
92937,hopd_on_campus,2080442.5,2340.0,4530690.78,0.45918880829028896
92937,inpatient,2425002.05,2812.0,4530690.78,0.5352389222201563
92937,office,3402.84,0.0,4530690.78,0.0007510642781055122
92937,other,4342.86,0.0,4530690.78,0.0009585425735013413
92943,asc,4740.02,0.0,3491966.12,0.001357407213332299
92943,er,3118.8099999999995,0.0,3491966.12,0.0008931386768437488
92943,hopd_on_campus,2154903.74,1825.0,3491966.12,0.6171032781956086
92943,inpatient,1325363.0,625.0,3491966.12,0.3795463513832717
92943,office,2205.67,0.0,3491966.12,0.0006316412943891907
92943,other,1634.8799999999999,0.0,3491966.12,0.0004681832365544256
93015,asc,0.0,0.0,41528283.95,0.0
93015,er,52.83,0.0,41528283.95,1.2721450292433765e-06
93015,esrd,0.0,0.0,41528283.95,0.0
93015,group_home,0.0,0.0,41528283.95,0.0
93015,home,192.60999999999999,0.0,41528283.95,4.638043802433593e-06
93015,hopd_on_campus,3776.39,2787.0,41528283.95,9.093537321568039e-05
93015,indep_clinic,38381.48,742.0,41528283.95,0.0009242250425327291
93015,inpatient,1460.08,911.0,41528283.95,3.5158688515950584e-05
93015,nf,0.0,0.0,41528283.95,0.0
93015,office,41195980.27,878116.6,41528283.95,0.9919981360077365
93015,other,288377.45,4935.0,41528283.95,0.006944121513597963
93015,rehab_inp,0.0,0.0,41528283.95,0.0
93015,rural_hc,0.0,0.0,41528283.95,0.0
93015,snf,62.84,0.0,41528283.95,1.5131855695183378e-06
93016,alf,0.0,0.0,11872610.8,0.0
93016,asc,1708.68,118.0,11872610.8,0.00014391779776020284
93016,er,63067.8,3558.0,11872610.8,0.005312041391940516
93016,esrd,0.0,0.0,11872610.8,0.0
93016,home,0.0,0.0,11872610.8,0.0
93016,hopd_on_campus,7828841.36,531964.0,11872610.8,0.6594035205803259
93016,indep_clinic,122.87,0.0,11872610.8,1.034902954959157e-05
93016,inp_psy,48.68,0.0,11872610.8,4.100193362693233e-06
93016,inpatient,1323447.79,87773.0,11872610.8,0.11147066237528817
93016,nf,15.97,0.0,11872610.8,1.3451127362820652e-06
93016,office,1283194.9,86466.0,11872610.8,0.10808026318861559
93016,other,1371899.64,90488.0,11872610.8,0.11555163924012399
93016,rehab_inp,76.92,0.0,11872610.8,6.478777186901469e-06
93016,rehab_outp,33.65,0.0,11872610.8,2.8342544505880707e-06
93016,rural_hc,32.43,0.0,11872610.8,2.7314969341031543e-06
93016,snf,120.11000000000001,0.0,11872610.8,1.0116561725412578e-05
93017,alf,33.44,0.0,1760562.59,1.8993928525994634e-05
93017,er,0.0,0.0,1760562.59,0.0
93017,hopd_on_campus,0.0,1294.0,1760562.59,0.0
93017,indep_clinic,2604.41,123.0,1760562.59,0.0014793055440306725
93017,indep_lab,23.33,0.0,1760562.59,1.3251445948309056e-05
93017,inpatient,0.0,91.0,1760562.59,0.0
93017,office,1757768.77,79557.0,1760562.59,0.9984131095276766
93017,other,107.07,51.0,1760562.59,6.0815787298990595e-05
93017,rural_hc,25.57,0.0,1760562.59,1.4523766519428315e-05
93018,alf,10.8,0.0,9480642.83,1.1391632607258553e-06
93018,asc,1422.9299999999998,137.0,9480642.83,0.00015008792394302233
93018,er,50429.38,4515.0,9480642.83,0.0053191941627021505
93018,esrd,0.0,0.0,9480642.83,0.0
93018,home,11.1,0.0,9480642.83,1.1708066846349066e-06
93018,hopd_on_campus,6354659.15,644001.0,9480642.83,0.6702772442699437
