HCPCS_CD,pos_group,paid,services,hcpcs_total_paid,paid_share
93018,indep_clinic,57.26,0.0,9480642.83,6.039674843440969e-06
93018,indep_lab,11.66,0.0,9480642.83,1.2298744092651362e-06
93018,inp_psy,32.21,0.0,9480642.83,3.3974489470351663e-06
93018,inpatient,1065180.42,105789.0,9480642.83,0.11235318523227183
93018,nf,10.58,0.0,9480642.83,1.1159580831925508e-06
93018,office,999428.4,100113.0,9480642.83,0.10541778842648374
93018,other,1009256.3,98745.0,9480642.83,0.1064544164459363
93018,rehab_inp,72.47,0.0,9480642.83,7.643996435629882e-06
93018,rehab_outp,22.16,0.0,9480642.83,2.3373942460819398e-06
93018,rural_hc,0.0,0.0,9480642.83,0.0
93018,snf,38.01,0.0,9480642.83,4.009221809276829e-06
93303,alf,181.97,0.0,1069264.72,0.00017018236606553333
93303,custodial,0.0,0.0,1069264.72,0.0
93303,er,2142.8,0.0,1069264.72,0.00200399392210378
93303,home,0.0,0.0,1069264.72,0.0
93303,hopd_on_campus,235274.36000000002,5363.0,1069264.72,0.2200337817187123
93303,indep_clinic,435.21000000000004,13.0,1069264.72,0.000407018011405071
93303,inpatient,74270.63,1099.0,1069264.72,0.06945953477264265
93303,nf,3035.46,49.0,1069264.72,0.002838829284482518
93303,office,729427.73,3997.0,1069264.72,0.6821769355674617
93303,other,24496.56,444.0,1069264.72,0.022909724357126456
93304,er,372.15999999999997,0.0,60422.45,0.00615930006148377
93304,fqhc,0.0,0.0,60422.45,0.0
93304,home,0.0,0.0,60422.45,0.0
93304,hopd_on_campus,15974.02,363.0,60422.45,0.26437226560657506
93304,inpatient,15448.380000000001,281.0,60422.45,0.2556728500747653
93304,nf,116.88,0.0,60422.45,0.0019343803503499113
93304,office,26841.93,60.0,60422.45,0.444237696419129
93304,other,1517.0,21.0,60422.45,0.02510656221321711
93304,snf,152.08,0.0,60422.45,0.0025169452744799327
93306,alf,537656.57,4806.0,575811113.03,0.0009337377446065162
93306,asc,36142.920000000006,775.0,575811113.03,6.276870866526146e-05
93306,custodial,45554.78,533.0,575811113.03,7.911410351266802e-05
93306,er,2411261.42,47642.0,575811113.03,0.00418759097460207
93306,esrd,0.0,0.0,575811113.03,0.0
93306,fqhc,6936.25,67.0,575811113.03,1.2046050941081122e-05
93306,group_home,8770.4,44.0,575811113.03,1.5231383697770102e-05
93306,home,2011724.57,18616.0,575811113.03,0.003493723070772322
93306,hopd_on_campus,90168712.17999999,1850532.0,575811113.03,0.15659425485124698
93306,indep_clinic,711828.3,5861.0,575811113.03,0.0012362184124135053
93306,indep_lab,156468.84,1605.0,575811113.03,0.0002717364018499725
93306,inp_psy,2362.33,13.0,575811113.03,4.102612725845257e-06
93306,inpatient,102057796.91,2018759.0,575811113.03,0.17724179787527433
93306,nf,1412672.7,16060.0,575811113.03,0.002453361298579868
93306,office,361527196.41,2678890.9,575811113.03,0.6278572751185584
93306,other,14577563.4,296685.0,575811113.03,0.025316571823858675
93306,rehab_inp,25144.06,377.0,575811113.03,4.366720167606419e-05
93306,rehab_outp,0.0,0.0,575811113.03,0.0
93306,rural_hc,251.17000000000002,108.0,575811113.03,4.3620207098523637e-07
93306,snf,113069.82,1821.0,575811113.03,0.0001963661649477561
93307,alf,5152.0599999999995,55.0,962677.32,0.005351803655247638
93307,asc,34.11,0.0,962677.32,3.543243337237861e-05
93307,custodial,329.4,0.0,962677.32,0.00034217072860924985
93307,er,7028.83,83.0,962677.32,0.007301335404889356
93307,home,11428.449999999999,116.0,962677.32,0.011871527211215488
93307,hopd_on_campus,216889.13,6508.0,962677.32,0.2252978495431886
93307,indep_clinic,7512.93,88.0,962677.32,0.007804203801124141
93307,indep_lab,76.67,0.0,962677.32,7.964247043858892e-05
93307,inpatient,321867.17,9556.0,962677.32,0.33434585329173433
93307,nf,10115.19,115.0,962677.32,0.010507352557137216
93307,office,353767.14,3130.0,962677.32,0.3674825745349439
93307,other,26958.94,509.0,962677.32,0.028004129150980727
93307,rehab_inp,356.6,0.0,962677.32,0.00037042526357637683
93307,snf,1160.7,11.0,962677.32,0.0012056999535420656
93308,alf,2237.67,0.0,13052826.35,0.00017143183705956526
93308,asc,133.8,0.0,13052826.35,1.0250653491609503e-05
93308,custodial,133.07,0.0,13052826.35,1.0194726906789807e-05
93308,er,1200086.88,65328.0,13052826.35,0.09194076806208334
93308,esrd,0.0,0.0,13052826.35,0.0
93308,fqhc,104.59,0.0,13052826.35,8.012823981221508e-06
93308,group_home,82.92,0.0,13052826.35,6.35264714143692e-06
93308,home,17538.780000000002,184.0,13052826.35,0.0013436768045259411
93308,hopd_on_campus,2040165.98,111470.0,13052826.35,0.15630070647496203
93308,indep_clinic,6368.03,80.0,13052826.35,0.0004878659862045893
93308,indep_lab,3274.79,60.0,13052826.35,0.00025088742561874347
93308,inp_psy,18.67,0.0,13052826.35,1.4303415597036578e-06
93308,inpatient,5919971.61,320150.0,13052826.35,0.45353944435183574
93308,nf,13324.449999999999,164.0,13052826.35,0.0010208095658914514
93308,office,3580032.12,52709.0,13052826.35,0.27427256166630914
93308,other,261983.86,14126.0,13052826.35,0.020071044613261094
93308,rehab_inp,514.35,0.0,13052826.35,3.940525876987554e-05
93308,rehab_outp,18.64,0.0,13052826.35,1.4280432069028483e-06
93308,rural_hc,0.0,0.0,13052826.35,0.0
93308,snf,6836.14,16.0,13052826.35,0.0005237287171908175
93312,asc,9429.25,75.0,26898899.76,0.0003505440774206595
93312,er,46490.53,218.0,26898899.76,0.0017283431818699783
93312,hopd_on_campus,13499304.69,171595.1,26898899.76,0.5018534144684288
93312,indep_clinic,182.68,0.0,26898899.76,6.791355840942395e-06
93312,indep_lab,0.0,0.0,26898899.76,0.0
93312,inpatient,13001555.31,172846.0,26898899.76,0.4833489631919428
93312,office,305608.68,1714.0,26898899.76,0.011361382165320207
93312,other,35648.16,297.0,26898899.76,0.0013252646137226246
93312,rehab_inp,86.46,0.0,26898899.76,3.2142578607832246e-06
93312,snf,594.0,0.0,26898899.76,2.2082687593167194e-05
93315,er,578.76,0.0,144967.97,0.003992330167829487
93315,hopd_on_campus,74441.88,434.0,144967.97,0.5135057075021469
93315,inpatient,66666.9,367.0,144967.97,0.4598733085660232
93315,office,2143.59,0.0,144967.97,0.014786645629375924
93315,other,889.65,0.0,144967.97,0.006136872855431444
93315,snf,247.19,0.0,144967.97,0.0017051352791930521
93318,er,0.0,0.0,82915.49,0.0
93318,hopd_on_campus,19447.53,150.0,82915.49,0.23454640381429329
93318,inpatient,61990.03,1169.0,82915.49,0.7476290618315106
93318,office,1477.9299999999998,0.0,82915.49,0.017824534354196057
93318,other,0.0,0.0,82915.49,0.0
93350,alf,0.0,0.0,3951959.96,0.0
93350,asc,262.8,0.0,3951959.96,6.649864944481878e-05
93350,custodial,0.0,0.0,3951959.96,0.0
93350,er,19649.51,269.0,3951959.96,0.0049720923791950564
93350,home,501.16,0.0,3951959.96,0.00012681302570686977
93350,hopd_on_campus,2314275.27,47508.0,3951959.96,0.5856019022014586
93350,indep_clinic,6853.45,64.0,3951959.96,0.001734190140934525
93350,inpatient,140571.16,2190.0,3951959.96,0.03556998588619304
93350,office,1131403.94,9468.0,3951959.96,0.28628932262765133
93350,other,338390.81,6674.0,3951959.96,0.08562607248682752
93350,snf,51.86,0.0,3951959.96,1.3122602588311649e-05
93351,alf,0.0,0.0,25179321.16,0.0
93351,er,25487.07,246.0,25179321.16,0.0010122222850268453
93351,home,210.45,0.0,25179321.16,8.358048998331295e-06
93351,hopd_on_campus,3018969.57,51354.0,25179321.16,0.11989876735819036
93351,indep_clinic,49448.92,292.0,25179321.16,0.0019638702602735297
93351,inpatient,166612.04,2209.0,25179321.16,0.006617018740945279
93351,office,21448510.12,122629.0,25179321.16,0.8518303564940113
93351,other,470082.99,7970.0,25179321.16,0.018669406812554433
93351,phl_state,0.0,0.0,25179321.16,0.0
93351,rural_hc,0.0,0.0,25179321.16,0.0
93503,asc,348.29,0.0,3335745.54,0.00010441144140748818
93503,er,2920.91,0.0,3335745.54,0.0008756393330889382
93503,hopd_on_campus,94206.34,833.0,3335745.54,0.028241464725154063
93503,indep_lab,0.0,0.0,3335745.54,0.0
93503,inpatient,3236977.54,49482.0,3335745.54,0.9703910268886997
93503,office,1292.46,0.0,3335745.54,0.00038745761164983827
93503,other,0.0,0.0,3335745.54,0.0
93880,alf,90573.83,517.0,162328594.37,0.0005579659600424593
93880,asc,3323.84,126.0,162328594.37,2.0475998162245407e-05
93880,custodial,16443.260000000002,98.0,162328594.37,0.00010129613986874322
93880,er,584302.87,20250.0,162328594.37,0.003599506742898189
93880,fqhc,5956.83,71.0,162328594.37,3.6696122596998744e-05
93880,group_home,850.6999999999999,0.0,162328594.37,5.240604733266994e-06
93880,home,1570330.88,12743.0,162328594.37,0.009673778585310126
93880,hopd_on_campus,11774845.89,446031.0,162328594.37,0.07253710250925523
93880,indep_clinic,739506.79,7194.0,162328594.37,0.004555616297116588
93880,indep_lab,71198.75,651.0,162328594.37,0.00043860880010896134
93880,inpatient,4931988.93,180808.0,162328594.37,0.03038274894907537
93880,nf,242746.07,2114.0,162328594.37,0.0014953993222334091
93880,office,140355521.44,1070858.0,162328594.37,0.8646383096257448
93880,other,1923363.93,65775.0,162328594.37,0.011848583655052319
93880,rehab_inp,1446.05,0.0,162328594.37,8.908165598378673e-06
93880,rural_hc,146.35999999999999,171.0,162328594.37,9.016279637486273e-07
93880,snf,16047.949999999999,325.0,162328594.37,9.88608942391349e-05
93882,alf,407.6,0.0,1678142.17,0.0002428876452106558
93882,asc,137.86,0.0,1678142.17,8.215036989386901e-05
93882,er,5288.44,97.0,1678142.17,0.0031513658941065763
93882,home,2929.16,11.0,1678142.17,0.0017454778578146332
93882,hopd_on_campus,98480.53,4665.0,1678142.17,0.05868425915308475
93882,indep_clinic,1632.57,0.0,1678142.17,0.0009728436774817476
93882,indep_lab,263.21999999999997,0.0,1678142.17,0.00015685202642872623
93882,inpatient,86778.29,3869.0,1678142.17,0.051710928639615794
93882,nf,2664.41,0.0,1678142.17,0.0015877141088707638
93882,office,1471547.97,19423.0,1678142.17,0.8768911218052521
93882,other,7794.87,225.0,1678142.17,0.004644940184060806
93882,rehab_inp,18.11,0.0,1678142.17,1.0791695914536252e-05
93882,rural_hc,0.0,0.0,1678142.17,0.0
93882,snf,199.14,0.0,1678142.17,0.0001186669422650883
94010,alf,38.42,0.0,13518506.8,2.8420298608719124e-06
94010,asc,20.2,0.0,13518506.8,1.4942478706302089e-06
94010,custodial,1957.8899999999999,90.0,13518506.8,0.0001448303447241673
94010,er,612.88,11.0,13518506.8,4.533636806692289e-05
94010,fqhc,74.67,0.0,13518506.8,5.523539034651371e-06
94010,group_home,61.01,0.0,13518506.8,4.513072405304408e-06
94010,home,29304.010000000002,1298.0,13518506.8,0.002167695769476552
94010,hopd_on_campus,1111649.65,190882.0,13518506.8,0.08223168922768895
94010,indep_clinic,15373.44,808.0,13518506.8,0.001137214355656499
94010,indep_lab,195.27,0.0,13518506.8,1.4444642658314896e-05
94010,inpatient,88978.58,14690.0,13518506.8,0.006581982856272262
94010,nf,21372.190000000002,2722.0,13518506.8,0.0015809578910002103
94010,office,12076586.67,664008.0,13518506.8,0.8933373225806269
94010,other,171894.56,26983.0,13518506.8,0.012715499022421618
94010,phl_state,38.870000000000005,0.0,13518506.8,2.8753175609602092e-06
94010,rehab_inp,25.53,0.0,13518506.8,1.888522185009368e-06
94010,rural_hc,119.75,86.0,13518506.8,8.858226856830075e-06
94010,snf,203.20999999999998,11.0,13518506.8,1.5031985633206175e-05
95812,alf,250.25,0.0,2701751.57,9.262509654061199e-05
95812,ambulance_land,0.0,0.0,2701751.57,0.0
95812,asc,0.0,0.0,2701751.57,0.0
95812,er,6456.61,43.0,2701751.57,0.002389786711588734
95812,home,2050.52,0.0,2701751.57,0.0007589594923414813
95812,hopd_on_campus,188012.71,4329.0,2701751.57,0.06958919246598236
95812,indep_clinic,17721.49,64.0,2701751.57,0.006559259628745215
95812,inp_psy,88.34,0.0,2701751.57,3.269730680678387e-05
95812,inpatient,312055.05,7131.0,2701751.57,0.11550101551342858
95812,nf,13201.82,41.0,2701751.57,0.004886393015032096
95812,office,2139096.58,8190.0,2701751.57,0.7917443645642076
95812,other,22331.739999999998,405.0,2701751.57,0.008265652641038346
95812,rehab_inp,443.67,0.0,2701751.57,0.00016421569063805523
95812,snf,42.79,0.0,2701751.57,1.5837873650240908e-05
95813,alf,1330.37,0.0,3956795.39,0.0003362241078632069
95813,asc,2456.74,13.0,3956795.39,0.0006208913420716455
95813,er,18674.91,136.0,3956795.39,0.004719705761687111
95813,fqhc,4819.969999999999,25.0,3956795.39,0.001218149923087127
95813,group_home,0.0,0.0,3956795.39,0.0
95813,home,1957.33,0.0,3956795.39,0.0004946755662288617
95813,hopd_on_campus,436649.13,6673.0,3956795.39,0.11035423542585557
95813,indep_clinic,7199.639999999999,13.0,3956795.39,0.0018195633815677285
95813,indep_lab,21787.13,84.0,3956795.39,0.0055062564152451665
95813,inp_psy,130.64,0.0,3956795.39,3.301661752087716e-05
95813,inpatient,672025.12,10109.0,3956795.39,0.16984075590524786
95813,office,2764140.05,8556.0,3956795.39,0.6985804868722312
95813,other,13241.8,166.0,3956795.39,0.0033465971056946663
95813,rehab_inp,260.55,0.0,3956795.39,6.584874230759756e-05
95813,snf,12122.01,64.0,3956795.39,0.003063592833391367
95816,alf,394624.22,1306.0,46375385.339999996,0.008509346436839763
95816,asc,48.54,0.0,46375385.339999996,1.0466759390597014e-06
95816,custodial,10409945.72,35443.0,46375385.339999996,0.22447135789125502
95816,er,78089.08,1617.0,46375385.339999996,0.0016838475718852109
95816,group_home,5636.93,11.0,46375385.339999996,0.00012155004122710758
95816,home,310803.33999999997,1266.0,46375385.339999996,0.006701903126439876
95816,hopd_on_campus,1554216.06,37897.0,46375385.339999996,0.033513814464403976
95816,indep_clinic,80909.28,238.0,46375385.339999996,0.0017446600045868212
95816,inp_psy,2264.0099999999998,18.0,46375385.339999996,4.8819216991976804e-05
95816,inpatient,4457672.86,106935.0,46375385.339999996,0.09612152712734744
95816,nf,220668.22,1169.0,46375385.339999996,0.0047583048287831225
95816,office,28771264.18,102834.0,46375385.339999996,0.6203994634020652
95816,other,82643.83,1417.0,46375385.339999996,0.0017820623892200313
95816,phl_state,271.87,0.0,46375385.339999996,5.8623771642389985e-06
95816,rehab_inp,4383.31,28.0,46375385.339999996,9.45180286452365e-05
95816,rural_hc,0.0,0.0,46375385.339999996,0.0
95816,snf,1943.89,12.0,46375385.339999996,4.191641720599017e-05
95819,alf,3407.97,0.0,27881436.65,0.00012223078899343588
95819,ambulance_land,0.0,0.0,27881436.65,0.0
95819,er,41127.73,761.0,27881436.65,0.001475093644430263
95819,group_home,4313.79,15.0,27881436.65,0.0001547190718380719
95819,home,1005637.9400000001,3129.0,27881436.65,0.03606836880839138
95819,hopd_on_campus,943220.29,22452.0,27881436.65,0.03382968753871584
95819,indep_clinic,3479.88,0.0,27881436.65,0.00012480992438386422
95819,indep_lab,0.0,0.0,27881436.65,0.0
95819,inp_psy,737.79,0.0,27881436.65,2.646169238915456e-05
95819,inpatient,2697334.58,64163.0,27881436.65,0.09674302704914599
95819,nf,335.95,0.0,27881436.65,1.2049235633630808e-05
95819,office,23131067.3,69216.0,27881436.65,0.829622504405633
95819,other,46755.49,809.0,27881436.65,0.0016769397713227235
95819,rehab_inp,3254.97,21.0,27881436.65,0.00011674326688614161
95819,snf,762.97,0.0,27881436.65,2.7364802236616456e-05
95822,asc,3233.82,86.0,951073.37,0.0034001793152929937
95822,er,4642.82,17.0,951073.37,0.004881663335816037
95822,hopd_on_campus,54131.87,1018.0,951073.37,0.05691660781123543
95822,indep_clinic,1358.15,0.0,951073.37,0.001428018113891676
95822,inpatient,845082.8,19990.0,951073.37,0.8885568944065798
95822,office,40978.15,92.0,951073.37,0.04308621321192076
95822,other,1254.94,0.0,951073.37,0.0013194986208056694
95822,rehab_inp,298.27,0.0,951073.37,0.00031361408005777723
95822,snf,92.55000000000001,0.0,951073.37,9.73111043998635e-05
95830,inpatient,361.9,0.0,7963.09,0.045447181935655626
95830,office,7601.19,14.0,7963.09,0.9545528180643443
95957,alf,8769.13,13.0,5934039.44,0.001477767394144586
95957,ambulance_land,0.0,0.0,5934039.44,0.0
95957,er,1521.44,23.0,5934039.44,0.00025639195953844216
95957,group_home,6274.87,27.0,5934039.44,0.0010574365174761966
95957,home,218090.3,1193.0,5934039.44,0.03675241834927878
95957,hopd_on_campus,53146.84,736.0,5934039.44,0.008956266728149686
95957,indep_clinic,39539.03999999999,157.0,5934039.44,0.006663090193414689
95957,inpatient,228323.49,3508.0,5934039.44,0.0384769080671968
95957,nf,44845.33,271.0,5934039.44,0.0075573023154696115
95957,office,5330666.94,25777.0,5934039.44,0.8983201062108209
95957,other,1410.5900000000001,0.0,5934039.44,0.0002377115983576948
95957,snf,1451.47,12.0,5934039.44,0.00024460066615263347
C9600,asc,17618246.62,3662.0,17618246.62,1.0
C9600,hopd_on_campus,0.0,0.0,17618246.62,0.0
C9600,inpatient,0.0,0.0,17618246.62,0.0
C9600,office,0.0,0.0,17618246.62,0.0
C9602,asc,0.0,0.0,0.0,
C9604,asc,0.0,0.0,0.0,
C9604,inpatient,0.0,0.0,0.0,
C9607,asc,0.0,0.0,0.0,
C9607,inpatient,0.0,0.0,0.0,
G0102,asc,1048.3600000000001,158.0,133341.66,0.007862209005047636
G0102,group_home,0.0,0.0,133341.66,0.0
G0102,home,0.0,0.0,133341.66,0.0
G0102,hopd_on_campus,1112.94,314.0,133341.66,0.008346528759278984
G0102,indep_clinic,0.0,0.0,133341.66,0.0
G0102,indep_lab,0.0,13.0,133341.66,0.0
G0102,inpatient,53.86,0.0,133341.66,0.0004039247748978076
G0102,nf,0.0,29.0,133341.66,0.0
G0102,office,129840.3,21003.0,133341.66,0.9737414398470815
G0102,other,1286.2,264.0,133341.66,0.009645897613694025
G0103,alf,2194.72,159.0,25772982.22,8.51558419303484e-05
G0103,er,0.0,0.0,25772982.22,0.0
G0103,fqhc,9934.77,883.0,25772982.22,0.00038547227151270667
G0103,group_home,56.76,0.0,25772982.22,2.202306256819355e-06
G0103,home,132.44,13.0,25772982.22,5.138714599245162e-06
G0103,hopd_on_campus,4994.88,424.0,25772982.22,0.0001938029506001033
G0103,indep_clinic,529.76,42.0,25772982.22,2.055485839698065e-05
G0103,indep_lab,18792182.98,1177301.0,25772982.22,0.7291427441181854
G0103,inp_psy,0.0,0.0,25772982.22,0.0
G0103,inpatient,0.0,20.0,25772982.22,0.0
G0103,nf,10216.800000000001,759.0,25772982.22,0.00039641512622748404
G0103,office,6950936.04,441208.0,25772982.22,0.26969855411633464
G0103,other,1576.03,109.0,25772982.22,6.115047092908754e-05
G0103,rehab_inp,0.0,0.0,25772982.22,0.0
G0103,rural_hc,227.04,0.0,25772982.22,8.80922502727742e-06
G0103,snf,0.0,0.0,25772982.22,0.0
G0104,asc,219822.83,1465.0,306867.5,0.7163444483368229
G0104,er,105.11,0.0,306867.5,0.0003425256829087473
G0104,hopd_on_campus,60708.450000000004,442.0,306867.5,0.1978327779905008
G0104,inpatient,2561.46,21.0,306867.5,0.008347120499890018
G0104,office,20028.63,53.0,306867.5,0.06526800655005825
G0104,other,3641.02,0.0,306867.5,0.011865120939819304
G0105,asc,90305659.2,308777.0,113144853.58,0.7981419953506648
G0105,cmhc,0.0,0.0,113144853.58,0.0
G0105,er,8795.78,37.0,113144853.58,7.773910806982372e-05
G0105,group_home,0.0,0.0,113144853.58,0.0
G0105,home,346.78,0.0,113144853.58,3.0649206660982273e-06
G0105,hopd_on_campus,18689050.46,106993.0,113144853.58,0.16517808692717742
G0105,indep_clinic,708.96,0.0,113144853.58,6.26595004163158e-06
G0105,indep_lab,0.0,0.0,113144853.58,0.0
G0105,inpatient,124835.22,325.0,113144853.58,0.0011033221224837613
G0105,nf,0.0,0.0,113144853.58,0.0
G0105,office,2593864.98,7888.0,113144853.58,0.022925169797192644
G0105,other,1421427.42,7614.0,113144853.58,0.01256289946051296
G0105,rehab_inp,0.0,0.0,113144853.58,0.0
G0105,rural_hc,0.01,0.0,113144853.58,8.838227885397738e-11
G0105,snf,164.77,0.0,113144853.58,1.4562748086769852e-06
G0106,asc,0.0,0.0,518.3,0.0
G0106,home,0.0,0.0,518.3,0.0
G0106,hopd_on_campus,190.51,0.0,518.3,0.3675670461122902
G0106,office,327.79,0.0,518.3,0.6324329538877099
G0120,asc,422.77,0.0,3117.03,0.1356323166604107
G0120,hopd_on_campus,1338.68,11.0,3117.03,0.4294729277549462
G0120,office,1355.58,0.0,3117.03,0.434894755584643
G0120,other,0.0,0.0,3117.03,0.0
G0121,asc,60562967.21,204936.0,79775284.97,0.7591695502281827
G0121,er,4625.37,12.0,79775284.97,5.79799871819875e-05
G0121,esrd,0.0,0.0,79775284.97,0.0
G0121,group_home,0.0,0.0,79775284.97,0.0
G0121,home,755.73,11.0,79775284.97,9.473234727825756e-06
G0121,hopd_on_campus,15900467.49,92677.0,79775284.97,0.1993157090692872
G0121,indep_clinic,1705.1,0.0,79775284.97,2.1373787641638804e-05
G0121,inpatient,209133.85,586.0,79775284.97,0.0026215368591744437
G0121,office,1981566.2,6432.0,79775284.97,0.02483934969013499
G0121,other,1114064.01,5955.0,79775284.97,0.01396502701831715
G0121,rural_hc,0.0,0.0,79775284.97,0.0
G0121,snf,0.01,0.0,79775284.97,1.253521062790382e-10
G0122,indep_clinic,0.0,0.0,0.0,
G0122,inpatient,0.0,0.0,0.0,
G0122,office,0.0,11.0,0.0,
G0123,asc,0.0,0.0,1055236.78,0.0
G0123,er,0.0,0.0,1055236.78,0.0
G0123,hopd_on_campus,218.35000000000002,152.0,1055236.78,0.00020692038425726596
G0123,indep_lab,755802.43,47614.0,1055236.78,0.7162396576055661
G0123,inpatient,0.0,0.0,1055236.78,0.0
G0123,office,299216.0,19106.0,1055236.78,0.2835534220101767
G0123,other,0.0,0.0,1055236.78,0.0
G0124,asc,21.5,0.0,800429.99,2.6860562783261034e-05
G0124,er,180.85,0.0,800429.99,0.00022594105950477942
G0124,fqhc,0.0,0.0,800429.99,0.0
G0124,hopd_on_campus,185572.12,9633.0,800429.99,0.23184053860850465
G0124,indep_lab,445428.0,23169.0,800429.99,0.5564858957870882
G0124,inpatient,2258.87,59.0,800429.99,0.0028220706722895277
G0124,office,166062.08,8788.0,800429.99,0.20746608957018214
G0124,other,906.57,38.0,800429.99,0.0011326037396474863
G0124,rural_hc,0.0,0.0,800429.99,0.0
G0141,hopd_on_campus,7825.22,367.0,40249.04,0.19442004082581846
G0141,indep_lab,18015.36,852.0,40249.04,0.44759725946258594
G0141,inpatient,48.230000000000004,0.0,40249.04,0.001198289449885016
G0141,office,14313.93,646.0,40249.04,0.35563407226607147
G0141,other,46.3,0.0,40249.04,0.0011503379956391505
G0143,indep_lab,5487.57,327.0,6600.99,0.8313253012048193
G0143,office,1113.42,63.0,6600.99,0.16867469879518074
G0144,indep_lab,30852.440000000002,1060.0,37962.29,0.8127128263337118
G0144,office,7109.85,338.0,37962.29,0.1872871736662883
G0145,asc,0.0,0.0,8864341.5,0.0
G0145,hopd_on_campus,1116.28,153.0,8864341.5,0.00012592926389399595
G0145,indep_clinic,0.0,0.0,8864341.5,0.0
G0145,indep_lab,7828606.44,378993.0,8864341.5,0.883157134683947
G0145,inpatient,25.96,0.0,8864341.5,2.928587532418511e-06
G0145,office,1034566.86,49342.0,8864341.5,0.11671107887709425
G0145,other,0.0,0.0,8864341.5,0.0
G0145,snf,25.96,0.0,8864341.5,2.928587532418511e-06
G0147,indep_lab,949.76,105.0,949.76,1.0
G0148,home,0.0,0.0,313.0,0.0
G0148,hopd_on_campus,125.2,54.0,313.0,0.4
G0148,indep_lab,156.5,0.0,313.0,0.5
G0148,inpatient,31.3,0.0,313.0,0.1
G0289,asc,101059.54,1036.0,156346.44,0.646382098626614
G0289,home,850.23,0.0,156346.44,0.005438115508098553
G0289,hopd_on_campus,48997.96,112.0,156346.44,0.31339351250978276
G0289,inpatient,1461.32,0.0,156346.44,0.00934667908012488
G0289,office,270.0,0.0,156346.44,0.0017269341086372032
G0289,other,3707.3900000000003,11.0,156346.44,0.023712660166742526
G0328,alf,0.0,0.0,6159558.86,0.0
G0328,asc,17.69,0.0,6159558.86,2.8719589181748645e-06
G0328,custodial,17.69,0.0,6159558.86,2.8719589181748645e-06
G0328,er,0.0,0.0,6159558.86,0.0
G0328,fqhc,2565.05,81.0,6159558.86,0.00041643404313535535
G0328,home,138.53,0.0,6159558.86,2.2490246972004743e-05
G0328,hopd_on_campus,53.07000000000001,0.0,6159558.86,8.615876754524594e-06
G0328,indep_clinic,389.18,23.0,6159558.86,6.3183096199847e-05
G0328,indep_lab,3400184.35,226057.0,6159558.86,0.5520175108773943
G0328,inpatient,0.0,0.0,6159558.86,0.0
G0328,office,2754211.17,180046.0,6159558.86,0.44714422454597663
G0328,other,1362.13,67.0,6159558.86,0.00022114083669946455
G0328,phl_state,390.01,0.0,6159558.86,6.33178461095183e-05
G0328,rural_hc,229.99,11.0,6159558.86,3.733871292204844e-05
P3000,indep_lab,14661.25,1225.0,15947.95,0.9193187839189363
P3000,inpatient,0.0,0.0,15947.95,0.0
P3000,office,1286.7,180.0,15947.95,0.08068121608106371
P3000,other,0.0,0.0,15947.95,0.0
P3001,fqhc,0.0,0.0,16321.62,0.0
P3001,hopd_on_campus,9783.66,481.0,16321.62,0.5994294683983574
P3001,indep_lab,3521.41,168.0,16321.62,0.2157512550837478
P3001,inpatient,153.49,0.0,16321.62,0.00940409101547518
P3001,office,2802.11,140.0,16321.62,0.1716808748151225
P3001,other,60.95,0.0,16321.62,0.0037343106872969717
Q0091,alf,218.25,0.0,16470608.73,1.3250876368793444e-05
Q0091,asc,54.81,0.0,16470608.73,3.3277458592145187e-06
Q0091,custodial,0.0,0.0,16470608.73,0.0
Q0091,er,57.58,0.0,16470608.73,3.49592422137515e-06
Q0091,fqhc,1657.1899999999998,38.0,16470608.73,0.00010061498194547905
Q0091,home,167.01,0.0,16470608.73,1.0139880239872591e-05
Q0091,hopd_on_campus,169884.7,10358.0,16470608.73,0.010314415379837634
Q0091,indep_clinic,10746.71,238.0,16470608.73,0.0006524780095362024
Q0091,indep_lab,998.85,41.0,16470608.73,6.064438882460175e-05
Q0091,inpatient,431.44,0.0,16470608.73,2.6194538834145445e-05
Q0091,nf,0.0,0.0,16470608.73,0.0
Q0091,office,16134201.7,455135.0,16470608.73,0.9795753128791616
Q0091,other,150722.47,9498.0,16470608.73,0.009150995720362789
Q0091,phl_state,656.31,0.0,16470608.73,3.984734327423974e-05
Q0091,rural_hc,702.27,0.0,16470608.73,4.2637768373482576e-05
Q0091,snf,109.44,0.0,16470608.73,6.644563160599104e-06
